id,diff_bank_count
9743,1.0
9744,2.0
9745,1.0
9746,3.0
9747,1.0
9748,2.0
9749,1.0
9750,1.0
9751,2.0
9752,1.0
9753,3.0
9754,1.0
9755,2.0
9756,2.0
9757,1.0
9758,1.0
9759,3.0
9760,7.0
9761,3.0
9762,5.0
9763,1.0
9764,3.0
9765,5.0
9766,1.0
9767,5.0
9768,1.0
9769,1.0
9770,3.0
9771,2.0
9772,1.0
9773,0.0
9774,1.0
9775,1.0
9776,0.0
9777,4.0
9778,2.0
9779,5.0
9780,3.0
9781,0.0
9782,0.0
9783,1.0
9784,3.0
9785,5.0
9786,1.0
9787,3.0
9788,0.0
9789,2.0
9790,1.0
9791,3.0
9792,1.0
9793,1.0
9794,4.0
9795,1.0
9796,2.0
9797,3.0
9798,0.0
9799,2.0
9800,2.0
9801,0.0
9802,1.0
9803,1.0
9804,0.0
9805,4.0
9806,4.0
9807,1.0
9808,1.0
9809,0.0
9810,1.0
9811,5.0
9812,1.0
9813,4.0
9814,4.0
9815,1.0
9816,1.0
9817,2.0
9818,3.0
9819,2.0
9820,1.0
9821,2.0
9822,1.0
9823,2.0
9824,4.0
9825,3.0
9826,0.0
9827,1.0
9828,4.0
9829,1.0
9830,1.0
9831,9.0
9832,2.0
9833,3.0
9834,2.0
9835,1.0
9836,1.0
9837,2.0
9838,0.0
9839,5.0
9840,5.0
9841,0.0
9842,9.0
9843,3.0
9844,1.0
9845,2.0
9846,1.0
9847,1.0
9848,5.0
9849,2.0
9850,1.0
9851,4.0
9852,2.0
9853,2.0
9854,5.0
9855,1.0
9856,4.0
9857,3.0
9858,1.0
9859,2.0
9860,3.0
9861,1.0
9862,4.0
9863,4.0
9864,3.0
9865,4.0
9866,6.0
9867,2.0
9868,1.0
9869,1.0
9870,1.0
9871,5.0
9872,2.0
9873,3.0
9874,2.0
9875,4.0
9876,1.0
9877,2.0
9878,3.0
9879,2.0
9880,9.0
9881,2.0
9882,3.0
9883,3.0
9884,1.0
9885,6.0
9886,1.0
9887,2.0
9888,1.0
9889,9.0
9890,4.0
9891,7.0
9892,1.0
9893,2.0
9894,1.0
9895,3.0
9896,0.0
9897,2.0
9898,1.0
9899,2.0
9900,0.0
9901,2.0
9902,2.0
9903,0.0
9904,4.0
9905,1.0
9906,7.0
9907,4.0
9908,5.0
9909,1.0
9910,1.0
9911,3.0
9912,1.0
9913,2.0
9914,1.0
9915,2.0
9916,0.0
9917,5.0
9918,2.0
9919,1.0
9920,2.0
9921,4.0
9922,1.0
9923,1.0
9924,2.0
9925,1.0
9926,1.0
9927,1.0
9928,4.0
9929,9.0
9930,0.0
9931,4.0
9932,2.0
9933,5.0
9934,2.0
9935,1.0
9936,4.0
9937,1.0
9938,2.0
9939,1.0
9940,1.0
9941,1.0
9942,3.0
9943,0.0
9944,1.0
9945,5.0
9946,1.0
9947,2.0
9948,2.0
9949,0.0
9950,1.0
9951,2.0
9952,1.0
9953,1.0
9954,1.0
9955,4.0
9956,2.0
9957,1.0
9958,1.0
9959,1.0
9960,1.0
9961,0.0
9962,1.0
9963,4.0
9964,1.0
9965,3.0
9966,2.0
9967,3.0
9968,5.0
9969,2.0
9970,5.0
9971,1.0
9972,2.0
9973,2.0
9974,2.0
9975,1.0
9976,2.0
9977,1.0
9978,0.0
9979,4.0
9980,1.0
9981,5.0
9982,3.0
9983,2.0
9984,5.0
9985,5.0
9986,0.0
9987,1.0
9988,1.0
9989,3.0
9990,1.0
9991,3.0
9992,1.0
9993,2.0
9994,6.0
9995,5.0
9996,2.0
9997,1.0
9998,1.0
9999,1.0
10000,1.0
10001,3.0
10002,6.0
10003,8.0
10004,5.0
10005,3.0
10006,1.0
10007,7.0
10008,5.0
10009,1.0
10010,1.0
10011,1.0
10012,2.0
10013,3.0
10014,2.0
10015,1.0
10016,1.0
10017,1.0
10018,3.0
10019,1.0
10020,2.0
10021,1.0
10022,3.0
10023,4.0
10024,1.0
10025,1.0
10026,1.0
10027,5.0
10028,0.0
10029,2.0
10030,5.0
10031,1.0
10032,1.0
10033,1.0
10034,1.0
10035,0.0
10036,3.0
10037,2.0
10038,6.0
10039,2.0
10040,4.0
10041,2.0
10042,4.0
10043,2.0
10044,1.0
10045,2.0
10046,1.0
10047,0.0
10048,1.0
10049,1.0
10050,1.0
10051,1.0
10052,1.0
10053,2.0
10054,3.0
10055,3.0
10056,2.0
10057,1.0
10058,1.0
10059,1.0
10060,1.0
10061,0.0
10062,2.0
10063,5.0
10064,1.0
10065,1.0
10066,1.0
10067,3.0
10068,1.0
10069,0.0
10070,3.0
10071,5.0
10072,1.0
10073,4.0
10074,1.0
10075,1.0
10076,1.0
10077,2.0
10078,4.0
10079,1.0
10080,1.0
10081,5.0
10082,2.0
10083,2.0
10084,4.0
10085,2.0
10086,3.0
10087,3.0
10088,2.0
10089,3.0
10090,5.0
10091,4.0
10092,2.0
10093,2.0
10094,6.0
10095,4.0
10096,4.0
10097,5.0
10098,4.0
10099,4.0
10100,5.0
10101,6.0
10102,2.0
10103,1.0
10104,1.0
10105,0.0
10106,8.0
10107,1.0
10108,3.0
10109,1.0
10110,1.0
10111,3.0
10112,3.0
10113,8.0
10114,4.0
10115,7.0
10116,6.0
10117,4.0
10118,2.0
10119,2.0
10120,4.0
10121,1.0
10122,2.0
10123,0.0
10124,2.0
10125,3.0
10126,1.0
10127,1.0
10128,0.0
10129,4.0
10130,2.0
10131,1.0
10132,6.0
10133,3.0
10134,1.0
10135,1.0
10136,5.0
10137,3.0
10138,7.0
10139,1.0
10140,4.0
10141,4.0
10142,1.0
10143,3.0
10144,2.0
10145,6.0
10146,2.0
10147,1.0
10148,1.0
10149,2.0
10150,5.0
10151,6.0
10152,2.0
10153,2.0
10154,1.0
10155,2.0
10156,3.0
10157,2.0
10158,2.0
10159,2.0
10160,5.0
10161,2.0
10162,2.0
10163,0.0
10164,1.0
10165,1.0
10166,1.0
10167,5.0
10168,2.0
10169,3.0
10170,1.0
10171,2.0
10172,4.0
10173,2.0
10174,0.0
10175,1.0
10176,2.0
10177,1.0
10178,1.0
10179,1.0
10180,6.0
10181,0.0
10182,1.0
10183,4.0
10184,2.0
10185,1.0
10186,7.0
10187,0.0
10188,2.0
10189,2.0
10190,4.0
10191,2.0
10192,2.0
10193,4.0
10194,1.0
10195,3.0
10196,2.0
10197,3.0
10198,2.0
10199,1.0
10200,4.0
10201,2.0
10202,2.0
10203,1.0
10204,2.0
10205,5.0
10206,4.0
10207,2.0
10208,10.0
10209,2.0
10210,3.0
10211,1.0
10212,3.0
10213,1.0
10214,0.0
10215,2.0
10216,1.0
10217,2.0
10218,0.0
10219,1.0
10220,0.0
10221,2.0
10222,0.0
10223,1.0
10224,2.0
10225,1.0
10226,6.0
10227,2.0
10228,2.0
10229,1.0
10230,6.0
10231,1.0
10232,4.0
10233,1.0
10234,2.0
10235,4.0
10236,5.0
10237,7.0
10238,1.0
10239,1.0
10240,2.0
10241,1.0
10242,1.0
10243,0.0
10244,3.0
10245,4.0
10246,1.0
10247,4.0
10248,3.0
10249,3.0
10250,4.0
10251,1.0
10252,1.0
10253,0.0
10254,4.0
10255,2.0
10256,1.0
10257,3.0
10258,1.0
10259,0.0
10260,3.0
10261,2.0
10262,1.0
10263,3.0
10264,2.0
10265,5.0
10266,2.0
10267,1.0
10268,2.0
10269,2.0
10270,0.0
10271,1.0
10272,3.0
10273,1.0
10274,5.0
10275,0.0
10276,1.0
10277,2.0
10278,1.0
10279,1.0
10280,5.0
10281,2.0
10282,2.0
10283,1.0
10284,1.0
10285,2.0
10286,3.0
10287,1.0
10288,2.0
10289,3.0
10290,1.0
10291,1.0
10292,4.0
10293,1.0
10294,2.0
10295,2.0
10296,2.0
10297,3.0
10298,4.0
10299,1.0
10300,2.0
10301,0.0
10302,1.0
10303,1.0
10304,1.0
10305,1.0
10306,10.0
10307,0.0
10308,6.0
10309,2.0
10310,1.0
10311,1.0
10312,5.0
10313,2.0
10314,6.0
10315,3.0
10316,3.0
10317,1.0
10318,3.0
10319,4.0
10320,1.0
10321,1.0
10322,1.0
10323,2.0
10324,7.0
10325,4.0
10326,1.0
10327,3.0
10328,5.0
10329,3.0
10330,2.0
10331,4.0
10332,2.0
10333,1.0
10334,2.0
10335,2.0
10336,5.0
10337,4.0
10338,6.0
10339,4.0
10340,2.0
10341,6.0
10342,4.0
10343,1.0
10344,7.0
10345,9.0
10346,7.0
10347,4.0
10348,1.0
10349,2.0
10350,6.0
10351,2.0
10352,7.0
10353,9.0
10354,1.0
10355,2.0
10356,1.0
10357,1.0
10358,2.0
10359,5.0
10360,4.0
10361,3.0
10362,1.0
10363,0.0
10364,2.0
10365,1.0
10366,1.0
10367,4.0
10368,1.0
10369,2.0
10370,1.0
10371,9.0
10372,1.0
10373,1.0
10374,2.0
10375,2.0
10376,2.0
10377,1.0
10378,3.0
10379,5.0
10380,1.0
10381,0.0
10382,6.0
10383,4.0
10384,3.0
10385,6.0
10386,1.0
10387,1.0
10388,4.0
10389,1.0
10390,0.0
10391,10.0
10392,3.0
10393,3.0
10394,4.0
10395,1.0
10396,1.0
10397,1.0
10398,2.0
10399,2.0
10400,1.0
10401,4.0
10402,3.0
10403,6.0
10404,3.0
10405,5.0
10406,1.0
10407,2.0
10408,1.0
10409,1.0
10410,4.0
10411,4.0
10412,0.0
10413,1.0
10414,2.0
10415,5.0
10416,2.0
10417,4.0
10418,1.0
10419,0.0
10420,5.0
10421,2.0
10422,0.0
10423,1.0
10424,4.0
10425,2.0
10426,8.0
10427,4.0
10428,4.0
10429,1.0
10430,2.0
10431,1.0
10432,1.0
10433,2.0
10434,10.0
10435,0.0
10436,1.0
10437,2.0
10438,4.0
10439,1.0
10440,1.0
10441,3.0
10442,2.0
10443,9.0
10444,0.0
10445,2.0
10446,1.0
10447,1.0
10448,3.0
10449,2.0
10450,1.0
10451,1.0
10452,1.0
10453,0.0
10454,4.0
10455,2.0
10456,0.0
10457,1.0
10458,2.0
10459,2.0
10460,1.0
10461,1.0
10462,1.0
10463,5.0
10464,1.0
10465,5.0
10466,7.0
10467,2.0
10468,3.0
10469,1.0
10470,3.0
10471,3.0
10472,0.0
10473,0.0
10474,4.0
10475,2.0
10476,2.0
10477,3.0
10478,2.0
10479,2.0
10480,1.0
10481,1.0
10482,1.0
10483,0.0
10484,1.0
10485,1.0
10486,2.0
10487,2.0
10488,1.0
10489,3.0
10490,5.0
10491,8.0
10492,1.0
10493,2.0
10494,1.0
10495,1.0
10496,0.0
10497,3.0
10498,6.0
10499,1.0
10500,1.0
10501,0.0
10502,3.0
10503,5.0
10504,2.0
10505,5.0
10506,2.0
10507,3.0
10508,1.0
10509,2.0
10510,7.0
10511,2.0
10512,0.0
10513,1.0
10514,1.0
10515,3.0
10516,6.0
10517,4.0
10518,4.0
10519,1.0
10520,2.0
10521,4.0
10522,3.0
10523,2.0
10524,1.0
10525,5.0
10526,6.0
10527,1.0
10528,1.0
10529,1.0
10530,5.0
10531,0.0
10532,2.0
10533,1.0
10534,1.0
10535,0.0
10536,4.0
10537,2.0
10538,1.0
10539,1.0
10540,1.0
10541,0.0
10542,1.0
10543,2.0
10544,3.0
10545,2.0
10546,6.0
10547,4.0
10548,1.0
10549,4.0
10550,5.0
10551,0.0
10552,2.0
10553,2.0
10554,3.0
10555,10.0
10556,3.0
10557,1.0
10558,3.0
10559,7.0
10560,3.0
10561,2.0
10562,2.0
10563,2.0
10564,2.0
10565,4.0
10566,3.0
10567,3.0
10568,1.0
10569,2.0
10570,4.0
10571,7.0
10572,4.0
10573,4.0
10574,4.0
10575,1.0
10576,9.0
10577,5.0
10578,2.0
10579,0.0
10580,5.0
10581,1.0
10582,2.0
10583,1.0
10584,5.0
10585,7.0
10586,5.0
10587,1.0
10588,1.0
10589,3.0
10590,3.0
10591,0.0
10592,7.0
10593,1.0
10594,3.0
10595,0.0
10596,1.0
10597,0.0
10598,3.0
10599,1.0
10600,3.0
10601,1.0
10602,3.0
10603,2.0
10604,2.0
10605,1.0
10606,1.0
10607,1.0
10608,2.0
10609,2.0
10610,1.0
10611,1.0
10612,2.0
10613,2.0
10614,4.0
10615,7.0
10616,1.0
10617,2.0
10618,2.0
10619,3.0
10620,2.0
10621,3.0
10622,2.0
10623,1.0
10624,3.0
10625,2.0
10626,5.0
10627,1.0
10628,8.0
10629,2.0
10630,5.0
10631,2.0
10632,3.0
10633,3.0
10634,0.0
10635,2.0
10636,1.0
10637,1.0
10638,5.0
10639,0.0
10640,4.0
10641,6.0
10642,6.0
10643,1.0
10644,2.0
10645,2.0
10646,0.0
10647,2.0
10648,2.0
10649,1.0
10650,3.0
10651,1.0
10652,1.0
10653,1.0
10654,1.0
10655,0.0
10656,1.0
10657,2.0
10658,4.0
10659,2.0
10660,0.0
10661,4.0
10662,6.0
10663,1.0
10664,3.0
10665,0.0
10666,2.0
10667,1.0
10668,2.0
10669,1.0
10670,1.0
10671,2.0
10672,1.0
10673,5.0
10674,1.0
10675,3.0
10676,5.0
10677,6.0
10678,4.0
10679,1.0
10680,0.0
10681,5.0
10682,0.0
10683,2.0
10684,2.0
10685,1.0
10686,1.0
10687,5.0
10688,6.0
10689,4.0
10690,1.0
10691,0.0
10692,1.0
10693,2.0
10694,1.0
10695,1.0
10696,2.0
10697,2.0
10698,1.0
10699,5.0
10700,3.0
10701,1.0
10702,5.0
10703,1.0
10704,3.0
10705,2.0
10706,2.0
10707,1.0
10708,1.0
10709,6.0
10710,4.0
10711,1.0
10712,3.0
10713,1.0
10714,1.0
10715,3.0
10716,5.0
10717,2.0
10718,2.0
10719,4.0
10720,3.0
10721,1.0
10722,6.0
10723,2.0
10724,0.0
10725,2.0
10726,4.0
10727,1.0
10728,3.0
10729,2.0
10730,2.0
10731,10.0
10732,10.0
10733,5.0
10734,2.0
10735,6.0
10736,3.0
10737,6.0
10738,1.0
10739,3.0
10740,2.0
10741,10.0
10742,1.0
10743,1.0
10744,1.0
10745,1.0
10746,1.0
10747,3.0
10748,0.0
10749,3.0
10750,1.0
10751,5.0
10752,5.0
10753,1.0
10754,1.0
10755,1.0
10756,2.0
10757,6.0
10758,1.0
10759,0.0
10760,2.0
10761,2.0
10762,3.0
10763,1.0
10764,1.0
10765,4.0
10766,1.0
10767,15.0
10768,3.0
10769,1.0
10770,0.0
10771,2.0
10772,3.0
10773,7.0
10774,4.0
10775,0.0
10776,2.0
10777,2.0
10778,3.0
10779,1.0
10780,1.0
10781,6.0
10782,1.0
10783,1.0
10784,0.0
10785,0.0
10786,1.0
10787,2.0
10788,1.0
10789,0.0
10790,1.0
10791,0.0
10792,2.0
10793,3.0
10794,2.0
10795,2.0
10796,1.0
10797,0.0
10798,4.0
10799,1.0
10800,1.0
10801,2.0
10802,2.0
10803,0.0
10804,6.0
10805,1.0
10806,1.0
10807,0.0
10808,1.0
10809,2.0
10810,3.0
10811,2.0
10812,0.0
10813,1.0
10814,3.0
10815,1.0
10816,1.0
10817,1.0
10818,1.0
10819,6.0
10820,1.0
10821,1.0
10822,2.0
10823,4.0
10824,5.0
10825,1.0
10826,8.0
10827,2.0
10828,0.0
10829,3.0
10830,2.0
10831,4.0
10832,0.0
10833,3.0
10834,1.0
10835,1.0
10836,6.0
10837,1.0
10838,1.0
10839,6.0
10840,1.0
10841,0.0
10842,2.0
10843,3.0
10844,2.0
10845,1.0
10846,1.0
10847,1.0
10848,5.0
10849,3.0
10850,4.0
10851,2.0
10852,1.0
10853,5.0
10854,1.0
10855,1.0
10856,1.0
10857,2.0
10858,4.0
10859,1.0
10860,1.0
10861,1.0
10862,4.0
10863,1.0
10864,1.0
10865,3.0
10866,1.0
10867,2.0
10868,1.0
10869,1.0
10870,1.0
10871,1.0
10872,7.0
10873,1.0
10874,1.0
10875,1.0
10876,2.0
10877,1.0
10878,3.0
10879,3.0
10880,1.0
10881,3.0
10882,0.0
10883,1.0
10884,1.0
10885,2.0
10886,4.0
10887,1.0
10888,1.0
10889,1.0
10890,6.0
10891,0.0
10892,7.0
10893,3.0
10894,1.0
10895,0.0
10896,3.0
10897,3.0
10898,0.0
10899,3.0
10900,1.0
10901,2.0
10902,0.0
10903,0.0
10904,2.0
10905,6.0
10906,1.0
10907,2.0
10908,0.0
10909,1.0
10910,1.0
10911,2.0
10912,1.0
10913,2.0
10914,3.0
10915,1.0
10916,3.0
10917,7.0
10918,3.0
10919,1.0
10920,2.0
10921,1.0
10922,1.0
10923,3.0
10924,1.0
10925,4.0
10926,3.0
10927,2.0
10928,2.0
10929,8.0
10930,7.0
10931,4.0
10932,1.0
10933,0.0
10934,4.0
10935,1.0
10936,3.0
10937,2.0
10938,7.0
10939,2.0
10940,2.0
10941,3.0
10942,1.0
10943,2.0
10944,3.0
10945,6.0
10946,2.0
10947,2.0
10948,2.0
10949,1.0
10950,1.0
10951,1.0
10952,5.0
10953,2.0
10954,0.0
10955,7.0
10956,3.0
10957,7.0
10958,6.0
10959,4.0
10960,1.0
10961,1.0
10962,1.0
10963,2.0
10964,5.0
10965,2.0
10966,3.0
10967,6.0
10968,2.0
10969,2.0
10970,2.0
10971,1.0
10972,1.0
10973,1.0
10974,2.0
10975,1.0
10976,2.0
10977,0.0
10978,1.0
10979,3.0
10980,1.0
10981,2.0
10982,1.0
10983,0.0
10984,4.0
10985,1.0
10986,4.0
10987,3.0
10988,4.0
10989,1.0
10990,2.0
10991,2.0
10992,6.0
10993,5.0
10994,3.0
10995,1.0
10996,3.0
10997,2.0
10998,2.0
10999,1.0
11000,4.0
11001,1.0
11002,3.0
11003,1.0
11004,0.0
11005,0.0
11006,4.0
11007,8.0
11008,3.0
11009,5.0
11010,7.0
11011,4.0
11012,7.0
11013,5.0
11014,5.0
11015,1.0
11016,1.0
11017,1.0
11018,1.0
11019,1.0
11020,6.0
11021,3.0
11022,0.0
11023,1.0
11024,4.0
11025,1.0
11026,3.0
11027,1.0
11028,4.0
11029,0.0
11030,0.0
11031,4.0
11032,2.0
11033,0.0
11034,1.0
11035,2.0
11036,1.0
11037,3.0
11038,3.0
11039,4.0
11040,3.0
11041,2.0
11042,1.0
11043,1.0
11044,1.0
11045,1.0
11046,3.0
11047,1.0
11048,2.0
11049,4.0
11050,5.0
11051,0.0
11052,4.0
11053,1.0
11054,1.0
11055,3.0
11056,1.0
11057,1.0
11058,1.0
11059,1.0
11060,1.0
11061,1.0
11062,5.0
11063,2.0
11064,1.0
11065,1.0
11066,1.0
11067,3.0
11068,1.0
11069,2.0
11070,2.0
11071,5.0
11072,3.0
11073,1.0
11074,7.0
11075,3.0
11076,4.0
11077,4.0
11078,3.0
11079,1.0
11080,3.0
11081,9.0
11082,1.0
11083,2.0
11084,1.0
11085,2.0
11086,1.0
11087,1.0
11088,1.0
11089,0.0
11090,3.0
11091,2.0
11092,2.0
11093,1.0
11094,5.0
11095,1.0
11096,1.0
11097,0.0
11098,4.0
11099,2.0
11100,0.0
11101,1.0
11102,1.0
11103,2.0
11104,2.0
11105,0.0
11106,3.0
11107,3.0
11108,0.0
11109,2.0
11110,7.0
11111,1.0
11112,1.0
11113,0.0
11114,1.0
11115,1.0
11116,2.0
11117,1.0
11118,1.0
11119,0.0
11120,2.0
11121,1.0
11122,3.0
11123,3.0
11124,1.0
11125,1.0
11126,3.0
11127,0.0
11128,1.0
11129,4.0
11130,1.0
11131,1.0
11132,3.0
11133,4.0
11134,6.0
11135,7.0
11136,1.0
11137,4.0
11138,3.0
11139,3.0
11140,1.0
11141,1.0
11142,2.0
11143,6.0
11144,2.0
11145,3.0
11146,4.0
11147,2.0
11148,3.0
11149,7.0
11150,4.0
11151,3.0
11152,1.0
11153,9.0
11154,4.0
11155,8.0
11156,6.0
11157,2.0
11158,4.0
11159,1.0
11160,5.0
11161,3.0
11162,4.0
11163,2.0
11164,7.0
11165,1.0
11166,3.0
11167,4.0
11168,4.0
11169,0.0
11170,1.0
11171,3.0
11172,1.0
11173,1.0
11174,1.0
11175,3.0
11176,1.0
11177,5.0
11178,6.0
11179,7.0
11180,6.0
11181,2.0
11182,2.0
11183,10.0
11184,3.0
11185,4.0
11186,2.0
11187,2.0
11188,5.0
11189,1.0
11190,11.0
11191,3.0
11192,7.0
11193,2.0
11194,5.0
11195,2.0
11196,6.0
11197,1.0
11198,0.0
11199,4.0
11200,1.0
11201,0.0
11202,2.0
11203,4.0
11204,6.0
11205,1.0
11206,0.0
11207,6.0
11208,2.0
11209,3.0
11210,2.0
11211,3.0
11212,2.0
11213,4.0
11214,3.0
11215,2.0
11216,5.0
11217,1.0
11218,1.0
11219,2.0
11220,2.0
11221,5.0
11222,1.0
11223,2.0
11224,1.0
11225,2.0
11226,5.0
11227,0.0
11228,3.0
11229,1.0
11230,2.0
11231,4.0
11232,5.0
11233,2.0
11234,6.0
11235,5.0
11236,3.0
11237,3.0
11238,0.0
11239,4.0
11240,0.0
11241,3.0
11242,2.0
11243,1.0
11244,2.0
11245,8.0
11246,0.0
11247,5.0
11248,3.0
11249,1.0
11250,1.0
11251,5.0
11252,1.0
11253,6.0
11254,0.0
11255,7.0
11256,3.0
11257,1.0
11258,1.0
11259,2.0
11260,1.0
11261,2.0
11262,3.0
11263,4.0
11264,3.0
11265,3.0
11266,6.0
11267,1.0
11268,8.0
11269,2.0
11270,2.0
11271,2.0
11272,1.0
11273,2.0
11274,0.0
11275,2.0
11276,1.0
11277,1.0
11278,1.0
11279,1.0
11280,1.0
11281,0.0
11282,1.0
11283,1.0
11284,0.0
11285,8.0
11286,2.0
11287,1.0
11288,4.0
11289,3.0
11290,1.0
11291,1.0
11292,0.0
11293,0.0
11294,7.0
11295,0.0
11296,1.0
11297,3.0
11298,1.0
11299,2.0
11300,0.0
11301,6.0
11302,1.0
11303,1.0
11304,1.0
11305,1.0
11306,4.0
11307,1.0
11308,2.0
11309,3.0
11310,3.0
11311,5.0
11312,1.0
11313,3.0
11314,4.0
11315,1.0
11316,1.0
11317,4.0
11318,2.0
11319,1.0
11320,2.0
11321,2.0
11322,0.0
11323,1.0
11324,1.0
11325,2.0
11326,1.0
11327,2.0
11328,2.0
11329,2.0
11330,2.0
11331,3.0
11332,2.0
11333,4.0
11334,2.0
11335,2.0
11336,3.0
11337,3.0
11338,5.0
11339,2.0
11340,5.0
11341,3.0
11342,1.0
11343,2.0
11344,3.0
11345,3.0
11346,1.0
11347,2.0
11348,4.0
11349,1.0
11350,1.0
11351,2.0
11352,3.0
11353,3.0
11354,1.0
11355,1.0
11356,1.0
11357,1.0
11358,1.0
11359,0.0
11360,6.0
11361,2.0
11362,5.0
11363,2.0
11364,6.0
11365,8.0
11366,3.0
11367,3.0
11368,0.0
11369,1.0
11370,2.0
11371,2.0
11372,1.0
11373,1.0
11374,1.0
11375,2.0
11376,5.0
11377,14.0
11378,1.0
11379,2.0
11380,1.0
11381,2.0
11382,6.0
11383,5.0
11384,6.0
11385,1.0
11386,1.0
11387,0.0
11388,3.0
11389,2.0
11390,12.0
11391,1.0
11392,3.0
11393,2.0
11394,2.0
11395,3.0
11396,5.0
11397,1.0
11398,2.0
11399,4.0
11400,2.0
11401,3.0
11402,1.0
11403,4.0
11404,3.0
11405,3.0
11406,2.0
11407,2.0
11408,0.0
11409,1.0
11410,1.0
11411,1.0
11412,1.0
11413,4.0
11414,4.0
11415,5.0
11416,4.0
11417,0.0
11418,1.0
11419,6.0
11420,1.0
11421,1.0
11422,1.0
11423,3.0
11424,1.0
11425,2.0
11426,1.0
11427,1.0
11428,2.0
11429,0.0
11430,1.0
11431,6.0
11432,0.0
11433,4.0
11434,1.0
11435,0.0
11436,2.0
11437,1.0
11438,1.0
11439,6.0
11440,1.0
11441,1.0
11442,3.0
11443,4.0
11444,2.0
11445,2.0
11446,1.0
11447,1.0
11448,0.0
11449,4.0
11450,3.0
11451,2.0
11452,1.0
11453,2.0
11454,2.0
11455,4.0
11456,0.0
11457,4.0
11458,4.0
11459,1.0
11460,3.0
11461,1.0
11462,7.0
11463,9.0
11464,3.0
11465,4.0
11466,3.0
11467,0.0
11468,1.0
11469,3.0
11470,3.0
11471,2.0
11472,2.0
11473,3.0
11474,1.0
11475,0.0
11476,0.0
11477,1.0
11478,3.0
11479,2.0
11480,2.0
11481,9.0
11482,1.0
11483,1.0
11484,1.0
11485,2.0
11486,2.0
11487,1.0
11488,4.0
11489,0.0
11490,5.0
11491,3.0
11492,1.0
11493,2.0
11494,3.0
11495,2.0
11496,1.0
11497,1.0
11498,1.0
11499,5.0
11500,1.0
11501,0.0
11502,5.0
11503,1.0
11504,1.0
11505,1.0
11506,2.0
11507,1.0
11508,1.0
11509,3.0
11510,1.0
11511,3.0
11512,0.0
11513,2.0
11514,3.0
11515,2.0
11516,2.0
11517,3.0
11518,2.0
11519,2.0
11520,3.0
11521,4.0
11522,1.0
11523,1.0
11524,2.0
11525,0.0
11526,1.0
11527,2.0
11528,1.0
11529,11.0
11530,2.0
11531,1.0
11532,7.0
11533,0.0
11534,8.0
11535,5.0
11536,3.0
11537,4.0
11538,2.0
11539,2.0
11540,4.0
11541,3.0
11542,1.0
11543,1.0
11544,5.0
11545,2.0
11546,2.0
11547,0.0
11548,1.0
11549,2.0
11550,4.0
11551,2.0
11552,5.0
11553,1.0
11554,2.0
11555,2.0
11556,1.0
11557,1.0
11558,0.0
11559,9.0
11560,5.0
11561,1.0
11562,3.0
11563,8.0
11564,1.0
11565,3.0
11566,2.0
11567,2.0
11568,0.0
11569,3.0
11570,3.0
11571,0.0
11572,1.0
11573,4.0
11574,1.0
11575,2.0
11576,1.0
11577,1.0
11578,1.0
11579,1.0
11580,0.0
11581,1.0
11582,1.0
11583,1.0
11584,3.0
11585,1.0
11586,4.0
11587,2.0
11588,0.0
11589,1.0
11590,0.0
11591,3.0
11592,5.0
11593,2.0
11594,2.0
11595,3.0
11596,2.0
11597,1.0
11598,2.0
11599,1.0
11600,1.0
11601,3.0
11602,5.0
11603,2.0
11604,3.0
11605,4.0
11606,0.0
11607,5.0
11608,1.0
11609,6.0
11610,2.0
11611,0.0
11612,1.0
11613,2.0
11614,3.0
11615,2.0
11616,2.0
11617,2.0
11618,6.0
11619,2.0
11620,1.0
11621,2.0
11622,5.0
11623,5.0
11624,5.0
11625,10.0
11626,9.0
11627,11.0
11628,1.0
11629,0.0
11630,3.0
11631,5.0
11632,3.0
11633,2.0
11634,5.0
11635,5.0
11636,7.0
11637,5.0
11638,2.0
11639,2.0
11640,2.0
11641,3.0
11642,2.0
11643,1.0
11644,1.0
11645,5.0
11646,7.0
11647,1.0
11648,2.0
11649,4.0
11650,3.0
11651,2.0
11652,3.0
11653,2.0
11654,3.0
11655,4.0
11656,1.0
11657,1.0
11658,1.0
11659,2.0
11660,4.0
11661,0.0
11662,0.0
11663,3.0
11664,1.0
11665,2.0
11666,2.0
11667,1.0
11668,1.0
11669,2.0
11670,0.0
11671,2.0
11672,5.0
11673,1.0
11674,2.0
11675,1.0
11676,5.0
11677,1.0
11678,2.0
11679,1.0
11680,2.0
11681,3.0
11682,1.0
11683,7.0
11684,1.0
11685,3.0
11686,6.0
11687,1.0
11688,2.0
11689,1.0
11690,1.0
11691,1.0
11692,4.0
11693,5.0
11694,2.0
11695,5.0
11696,4.0
11697,0.0
11698,3.0
11699,4.0
11700,3.0
11701,1.0
11702,3.0
11703,3.0
11704,1.0
11705,4.0
11706,3.0
11707,2.0
11708,3.0
11709,2.0
11710,2.0
11711,1.0
11712,1.0
11713,2.0
11714,1.0
11715,2.0
11716,1.0
11717,4.0
11718,2.0
11719,6.0
11720,3.0
11721,1.0
11722,3.0
11723,3.0
11724,2.0
11725,2.0
11726,1.0
11727,0.0
11728,1.0
11729,0.0
11730,5.0
11731,4.0
11732,1.0
11733,1.0
11734,1.0
11735,1.0
11736,1.0
11737,2.0
11738,1.0
11739,2.0
11740,1.0
