id,pay_count_avg
14485,0.0
14486,0.0
14487,0.0
14488,1.04166666667
14489,0.1
14490,0.666666666667
14491,1.4
14492,3.75
14493,0.0
14494,0.0606060606061
14495,0.0
14496,0.0
14497,0.205882352941
14498,0.857142857143
14499,3.5
14500,0.0
14501,0.0
14502,0.125
14503,0.0
14504,0.125
14505,0.0619469026549
14506,0.0
14507,0.622448979592
14508,0.111111111111
14509,0.0
14510,0.0
14511,0.586956521739
14512,1.75
14513,0.0
14514,2.58333333333
14515,0.0
14516,0.296296296296
14517,0.52380952381
14518,6.55
14519,2.15625
14520,1.23770491803
14521,0.666666666667
14522,
14523,0.0
14524,0.125
14525,0.933333333333
14526,1.44186046512
14527,0.705882352941
14528,0.0857142857143
14529,1.84684684685
14530,0.454545454545
14531,0.0
14532,2.61016949153
14533,0.5
14534,0.0
14535,1.11764705882
14536,1.95412844037
14537,
14538,0.670454545455
14539,0.888888888889
14540,1.57894736842
14541,0.0
14542,0.0
14543,1.65217391304
14544,0.0
14545,
14546,0.409090909091
14547,3.60714285714
14548,0.0
14549,1.43801652893
14550,0.895161290323
14551,0.348837209302
14552,1.75
14553,1.37323943662
14554,1.13793103448
14555,0.0185185185185
14556,0.0
14557,1.02631578947
14558,1.0
14559,1.75
14560,0.0
14561,0.304347826087
14562,0.0
14563,
14564,0.428571428571
14565,1.49230769231
14566,1.98795180723
14567,0.2
14568,0.918918918919
14569,0.304347826087
14570,0.610169491525
14571,1.33333333333
14572,0.0
14573,0.4
14574,0.521739130435
14575,0.0
14576,0.0
14577,0.0
14578,2.60714285714
14579,0.0
14580,0.0
14581,1.06666666667
14582,0.0
14583,0.758620689655
14584,0.285714285714
14585,0.695652173913
14586,1.66666666667
14587,1.2808988764
14588,0.0
14589,
14590,
14591,2.8
14592,0.125
14593,0.109090909091
14594,0.726775956284
14595,
14596,0.0
14597,2.72857142857
14598,0.268292682927
14599,2.33333333333
14600,1.96825396825
14601,2.33333333333
14602,0.0555555555556
14603,0.111111111111
14604,0.0769230769231
14605,
14606,1.5
14607,0.0
14608,0.0
14609,0.428571428571
14610,0.608695652174
14611,0.966666666667
14612,0.0
14613,0.0
14614,0.708333333333
14615,0.0
14616,2.07317073171
14617,2.66666666667
14618,0.0
14619,0.0
14620,0.0
14621,0.823529411765
14622,5.0
14623,0.340740740741
14624,0.571428571429
14625,5.0
14626,0.0
14627,0.0
14628,0.72
14629,0.857142857143
14630,0.625
14631,0.0
14632,0.0
14633,0.567164179104
14634,0.0
14635,0.611111111111
14636,0.69696969697
14637,0.0
14638,0.0
14639,1.0
14640,0.0
14641,2.0
14642,0.0
14643,0.0
14644,1.33333333333
14645,1.41860465116
14646,0.223684210526
14647,0.04
14648,1.52380952381
14649,0.0
14650,3.84210526316
14651,0.0
14652,
14653,0.0
14654,
14655,0.294871794872
14656,0.0
14657,2.0
14658,1.70588235294
14659,0.0
14660,0.0
14661,0.0
14662,0.857142857143
14663,0.0
14664,0.649484536082
14665,1.0
14666,0.5
14667,0.25
14668,0.830985915493
14669,1.84615384615
14670,0.0
14671,0.0
14672,0.425373134328
14673,0.0
14674,2.15
14675,0.0
14676,0.0
14677,1.0
14678,0.0
14679,2.08906882591
14680,0.2
14681,0.48
14682,0.0298507462687
14683,0.392857142857
14684,0.5625
14685,0.911764705882
14686,0.0
14687,0.961038961039
14688,0.0714285714286
14689,3.92307692308
14690,0.0
14691,0.731884057971
14692,0.752941176471
14693,0.222222222222
14694,0.106666666667
14695,0.606936416185
14696,1.31034482759
14697,1.90714285714
14698,0.363636363636
14699,0.694610778443
14700,0.567514677104
14701,2.0
14702,0.0
14703,1.26470588235
14704,6.42718446602
14705,0.0
14706,0.19387755102
14707,0.448275862069
14708,0.34375
14709,1.23170731707
14710,0.842105263158
14711,0.923076923077
14712,1.0
14713,0.0
14714,1.46315789474
14715,1.71428571429
14716,0.867924528302
14717,0.592592592593
14718,1.31578947368
14719,0.0
14720,1.8719851577
14721,1.41780821918
14722,0.0
14723,0.153846153846
14724,1.4623655914
14725,
14726,3.93333333333
14727,0.0
14728,0.0
14729,0.0
14730,0.857142857143
14731,0.535714285714
14732,0.0
14733,0.0
14734,1.86842105263
14735,0.0
14736,0.0
14737,0.0
14738,0.6875
14739,1.90070921986
14740,1.42857142857
14741,0.145454545455
14742,0.0
14743,0.448275862069
14744,0.363636363636
14745,2.75342465753
14746,0.2
14747,1.40425531915
14748,1.91666666667
14749,0.341584158416
14750,0.452380952381
14751,0.0
14752,1.43859649123
14753,0.78313253012
14754,0.647058823529
14755,0.25
14756,0.777777777778
14757,0.326530612245
14758,2.0
14759,0.653846153846
14760,0.417582417582
14761,0.272727272727
14762,0.166666666667
14763,0.928571428571
14764,0.0
14765,1.39416058394
14766,3.5
14767,0.640449438202
14768,0.0
14769,0.285714285714
14770,1.84615384615
14771,0.0
14772,
14773,0.0
14774,7.30769230769
14775,2.064
14776,3.18181818182
14777,0.0208333333333
14778,2.74418604651
14779,1.28571428571
14780,
14781,1.08695652174
14782,1.44117647059
14783,0.0
14784,0.789473684211
14785,2.72077922078
14786,0.0
14787,0.0
14788,0.142857142857
14789,1.9465648855
14790,1.9756097561
14791,0.565573770492
14792,3.4
14793,0.0
14794,0.0
14795,0.888888888889
14796,0.142857142857
14797,0.9
14798,0.0
14799,0.83185840708
14800,0.037037037037
14801,1.5
14802,0.513513513514
14803,0.371428571429
14804,
14805,0.594936708861
14806,0.0
14807,0.6
14808,0.0
14809,0.230769230769
14810,3.01328903654
14811,0.0
14812,2.07142857143
14813,0.384615384615
14814,0.5
14815,1.0
14816,1.27272727273
14817,0.495726495726
14818,0.333333333333
14819,0.853333333333
14820,1.51537070524
14821,1.13333333333
14822,1.33333333333
14823,1.19230769231
14824,1.07142857143
14825,
14826,1.05882352941
14827,0.433962264151
14828,0.444444444444
14829,1.62244897959
14830,0.0
14831,0.0
14832,0.171428571429
14833,0.6
14834,0.212121212121
14835,1.09523809524
14836,2.64705882353
14837,
14838,0.666666666667
14839,0.6875
14840,0.0
14841,0.0
14842,1.26470588235
14843,0.322580645161
14844,0.0
14845,0.0454545454545
14846,0.828947368421
14847,0.0
14848,0.347826086957
14849,0.3
14850,0.586956521739
14851,1.55384615385
14852,1.23529411765
14853,0.578947368421
14854,1.4375
14855,4.36936936937
14856,0.0
14857,0.380952380952
14858,0.0
14859,0.0
14860,0.0
14861,0.563106796117
14862,0.0
14863,0.658291457286
14864,0.37037037037
14865,0.0
14866,0.579207920792
14867,0.344827586207
14868,
14869,1.65306122449
14870,0.0
14871,0.31914893617
14872,1.0
14873,0.753086419753
14874,1.71428571429
14875,0.2
14876,0.359375
14877,0.0
14878,0.0
14879,0.212121212121
14880,0.666666666667
14881,0.821428571429
14882,0.0
14883,0.0
14884,1.33112582781
14885,0.0
14886,0.0
14887,0.0
14888,0.7
14889,0.658823529412
14890,0.372727272727
14891,0.795454545455
14892,0.166666666667
14893,7.36055469954
14894,4.91124260355
14895,1.0
14896,0.0
14897,1.86956521739
14898,1.3488372093
14899,0.0
14900,0.0416666666667
14901,
14902,0.846153846154
14903,2.0
14904,0.5
14905,1.12209302326
14906,1.29545454545
14907,0.607594936709
14908,4.80555555556
14909,0.701754385965
14910,0.2
14911,0.276595744681
14912,0.933333333333
14913,0.862068965517
14914,0.0
14915,1.0
14916,0.0
14917,0.0
14918,1.44827586207
14919,0.5
14920,0.933333333333
14921,0.0
14922,0.653543307087
14923,0.418181818182
14924,0.0
14925,0.96
14926,0.0
14927,0.0
14928,
14929,0.130434782609
14930,0.181818181818
14931,0.0
14932,0.0
14933,0.0
14934,0.902127659574
14935,0.0
14936,0.0
14937,1.38095238095
14938,1.05555555556
14939,0.0
14940,1.4347826087
14941,3.45454545455
14942,0.0
14943,0.0
14944,
14945,3.28070175439
14946,0.538461538462
14947,
14948,0.744186046512
14949,2.93442622951
14950,0.9
14951,0.0126582278481
14952,0.380281690141
14953,2.4
14954,0.547297297297
14955,1.6
14956,2.0
14957,0.0
14958,0.0
14959,0.25
14960,0.0
14961,0.0
14962,0.0769230769231
14963,0.191666666667
14964,0.769230769231
14965,0.0
14966,0.0
14967,0.0
14968,2.71518987342
14969,0.181818181818
14970,0.983333333333
14971,1.0
14972,0.5
14973,0.536291294912
14974,0.511627906977
14975,0.0
14976,0.5
14977,0.13698630137
14978,0.742574257426
14979,0.693181818182
14980,0.0
14981,2.0
14982,0.0
14983,0.0
14984,0.0
14985,0.833333333333
14986,3.25
14987,2.23300970874
14988,0.03125
14989,0.0
14990,0.0
14991,0.375
14992,0.0
14993,2.12121212121
14994,0.036036036036
14995,
14996,2.8813559322
14997,1.11764705882
14998,1.65
14999,0.867724867725
15000,2.64
15001,0.659217877095
15002,0.0
15003,2.5
15004,0.0
15005,4.26086956522
15006,0.192307692308
15007,
15008,0.222222222222
15009,1.0
15010,0.0322580645161
15011,0.2
15012,0.0
15013,0.666666666667
15014,4.0
15015,0.0
15016,0.363636363636
15017,0.403846153846
15018,
15019,0.0
15020,0.656050955414
15021,0.838709677419
15022,0.0
15023,0.0833333333333
15024,0.0
15025,
15026,0.571428571429
15027,
15028,0.0
15029,1.83333333333
15030,0.0
15031,0.0
15032,0.36496350365
15033,2.0
15034,0.2
15035,0.0
15036,1.74666666667
15037,1.51515151515
15038,0.0
15039,0.435897435897
15040,0.0416666666667
15041,0.0
15042,0.0
15043,0.0
15044,0.0
15045,1.0
15046,0.186046511628
15047,0.0
15048,0.12
15049,0.0
15050,0.0
15051,2.0
15052,1.41666666667
15053,1.0
15054,0.0
15055,0.4
15056,0.0
15057,1.80524344569
15058,2.2
15059,0.0
15060,0.0
15061,0.217391304348
15062,0.153846153846
15063,0.6796875
15064,0.0
15065,3.0
15066,0.113636363636
15067,0.55
15068,0.375
15069,2.35483870968
15070,0.0
15071,0.125
15072,0.0666666666667
15073,0.0
15074,0.0
15075,0.0
15076,0.125
15077,0.0
15078,
15079,0.0
15080,1.03
15081,2.21052631579
15082,0.690909090909
15083,0.333333333333
15084,0.0
15085,0.0
15086,0.0
15087,0.518518518519
15088,0.219858156028
15089,0.842105263158
15090,0.0
15091,1.27272727273
15092,1.94170403587
15093,0.0
15094,0.964285714286
15095,0.0
15096,1.22222222222
15097,0.0
15098,0.0
15099,0.283018867925
15100,0.0
15101,0.0
15102,0.771084337349
15103,1.03658536585
15104,0.83829787234
15105,0.318181818182
15106,0.428571428571
15107,0.0
15108,0.244186046512
15109,0.35632183908
15110,0.166666666667
15111,0.865384615385
15112,
15113,0.0
15114,0.666666666667
15115,0.0
15116,3.11320754717
15117,0.0
15118,0.928571428571
15119,0.413043478261
15120,0.272727272727
15121,2.71428571429
15122,0.555555555556
15123,0.363636363636
15124,0.898734177215
15125,0.0
15126,1.83685800604
15127,1.88181818182
15128,0.0
15129,0.0
15130,1.37931034483
15131,0.0
15132,0.153846153846
15133,0.428571428571
15134,0.0666666666667
15135,0.6
15136,0.0
15137,0.0
15138,0.0
15139,5.0
15140,0.241379310345
15141,0.210526315789
15142,1.05882352941
15143,1.13827160494
15144,
15145,0.04
15146,0.63829787234
15147,3.75
15148,0.0196078431373
15149,0.371428571429
15150,0.428571428571
15151,0.0
15152,0.361111111111
15153,0.0277777777778
15154,0.714285714286
15155,0.0
15156,0.932432432432
15157,0.0
15158,0.298701298701
15159,0.111111111111
15160,0.0
15161,1.33333333333
15162,
15163,1.09230769231
15164,0.0
15165,0.0
15166,0.214285714286
15167,1.42028985507
15168,1.36
15169,2.17164179104
15170,0.142857142857
15171,1.5
15172,0.0869565217391
15173,0.571428571429
15174,2.3125
15175,1.0
15176,0.466666666667
15177,
15178,0.481481481481
15179,0.0
15180,0.0
15181,0.0
15182,0.0
15183,3.0
15184,0.405405405405
15185,
15186,0.0
15187,1.45454545455
15188,2.0
15189,0.153846153846
15190,0.936170212766
15191,0.0
15192,1.33333333333
15193,0.0
15194,0.0
15195,4.0
15196,0.0
15197,0.979166666667
15198,
15199,0.0
15200,1.2619047619
15201,0.0
15202,0.0909090909091
15203,0.5
15204,1.08974358974
15205,0.44
15206,0.0
15207,0.866666666667
15208,1.29411764706
15209,
15210,0.0
15211,0.666666666667
15212,0.135802469136
15213,0.0490196078431
15214,0.0
15215,2.625
15216,0.0
15217,0.0
15218,1.22222222222
15219,0.0
15220,0.0
15221,0.233333333333
15222,0.0
15223,0.0
15224,
15225,0.0
15226,0.0
15227,0.265625
15228,0.0625
15229,0.0
15230,0.0
15231,0.0
15232,0.125
15233,0.0
15234,0.0
15235,1.83333333333
15236,3.4
15237,0.578947368421
15238,1.74074074074
15239,0.0
15240,1.66666666667
15241,0.758064516129
15242,0.0
15243,3.0
15244,0.0
15245,2.22222222222
15246,1.69047619048
15247,2.74762808349
15248,0.0
15249,0.5
15250,0.0
15251,0.0888888888889
15252,0.0
15253,0.25
15254,2.5
15255,0.0
15256,3.0
15257,0.666666666667
15258,1.98666666667
15259,0.666666666667
15260,0.0
15261,1.0
15262,0.0
15263,1.23684210526
15264,0.161764705882
15265,0.0
15266,0.0
15267,0.0
15268,0.0
15269,0.0
15270,1.34426229508
15271,0.0
15272,1.85714285714
15273,0.0731707317073
15274,0.789473684211
15275,0.117647058824
15276,0.333333333333
15277,3.81818181818
15278,0.0
15279,5.33333333333
15280,1.09090909091
15281,0.0
15282,0.428571428571
15283,0.0
15284,0.207792207792
15285,0.0
15286,
15287,3.15384615385
15288,0.886363636364
15289,1.78048780488
15290,0.853658536585
15291,0.0
15292,1.0
15293,0.0
15294,0.08
15295,0.5
15296,1.0
15297,0.0
15298,0.72641509434
15299,14.7547169811
15300,0.0
15301,0.680965147453
15302,0.0
15303,0.666666666667
15304,0.125
15305,0.5
15306,1.0
15307,1.76
15308,0.416666666667
15309,0.0
15310,0.0
15311,0.0
15312,0.0
15313,
15314,0.6
15315,0.0
15316,0.566666666667
15317,0.666666666667
15318,0.0
15319,0.5
15320,0.69387755102
15321,0.0
15322,0.785714285714
15323,14.0
15324,0.2
15325,0.860465116279
15326,0.292682926829
15327,1.72727272727
15328,0.0
15329,2.4
15330,0.0
15331,0.0
15332,
15333,
15334,0.0
15335,1.62345679012
15336,0.0
15337,0.0
15338,1.66019417476
15339,0.0
15340,0.631578947368
15341,0.789473684211
15342,0.118644067797
15343,1.2
15344,1.57142857143
15345,0.878378378378
15346,0.0
15347,0.285714285714
15348,0.0
15349,16.0
15350,0.553191489362
15351,0.428571428571
15352,0.0
15353,
15354,0.0
15355,0.279411764706
15356,0.0
15357,0.0
15358,0.0
15359,1.14285714286
15360,0.0
15361,0.0
15362,0.739130434783
15363,0.0
15364,1.81578947368
15365,1.1875
15366,0.0
15367,0.0
15368,1.0
15369,0.0
15370,0.613636363636
15371,
15372,1.91666666667
15373,0.0
15374,2.71428571429
15375,0.958333333333
15376,0.0
15377,0.0
15378,0.421052631579
15379,0.0
15380,0.363636363636
15381,2.0
15382,
15383,0.0
15384,0.0
15385,0.660714285714
15386,1.0487804878
15387,0.142156862745
15388,1.72
15389,0.0
15390,0.0
15391,0.0853658536585
15392,0.0
15393,0.0
15394,0.0
15395,0.903846153846
15396,2.33333333333
15397,
15398,1.55555555556
15399,1.0
15400,2.0
15401,0.0
15402,0.0
15403,0.297297297297
15404,0.0
15405,
15406,
15407,0.0
15408,0.0
15409,1.28205128205
15410,0.0
15411,
15412,0.0
15413,0.0
15414,12.0
15415,0.0416666666667
15416,0.0
15417,1.35
15418,1.83333333333
15419,0.0
15420,0.25
15421,1.0
15422,0.701149425287
15423,0.0
15424,0.0
15425,0.021978021978
15426,0.222222222222
15427,0.0
15428,1.78260869565
15429,
15430,0.0
15431,0.0
15432,0.5
15433,0.666666666667
15434,0.692307692308
15435,0.166666666667
15436,0.766233766234
15437,0.7
15438,0.0
15439,0.0
15440,1.0
15441,1.0
15442,0.0
15443,8.85714285714
15444,1.17647058824
15445,0.0
15446,1.33333333333
15447,1.0
15448,1.16666666667
15449,
15450,0.0
15451,0.0
15452,1.6
15453,0.581395348837
15454,0.333333333333
15455,0.391891891892
15456,
15457,0.0
15458,0.0
15459,0.0
15460,0.543604651163
15461,0.5
15462,0.512195121951
15463,0.0
15464,0.0
15465,4.0
15466,0.161290322581
15467,0.444444444444
15468,0.351351351351
15469,
15470,2.1875
15471,0.260115606936
15472,1.27906976744
15473,1.2
15474,0.0
15475,0.0
15476,0.0
15477,1.15151515152
15478,0.0
15479,0.857142857143
15480,0.277777777778
15481,0.0
15482,0.0
15483,0.823529411765
15484,0.0
15485,2.76923076923
15486,1.34375
15487,1.12765957447
15488,0.0243902439024
15489,0.0
15490,
15491,0.410071942446
15492,0.0
15493,
15494,0.617486338798
15495,0.0
15496,0.45652173913
15497,2.0
15498,0.5
15499,0.6
15500,0.447368421053
15501,0.0
15502,0.0
15503,1.11538461538
15504,0.142857142857
15505,0.0
15506,0.777777777778
15507,0.419047619048
15508,0.0
15509,0.0
15510,1.0
15511,2.45833333333
15512,0.0
15513,0.0
15514,1.38271604938
15515,0.0
15516,0.0
15517,1.33333333333
15518,10.48
15519,0.0
15520,0.333333333333
15521,0.114285714286
15522,0.0
15523,0.190476190476
15524,0.0
15525,0.418803418803
15526,0.857142857143
15527,0.0
15528,0.141592920354
15529,0.909090909091
15530,0.0
15531,0.0
15532,0.548148148148
15533,0.0
15534,0.285714285714
15535,0.22
15536,0.107142857143
15537,0.566666666667
15538,0.0
15539,0.0
15540,0.137254901961
15541,0.0
15542,0.0
15543,0.0
15544,0.0
15545,0.0
15546,0.0
15547,0.0
15548,0.0
15549,3.5
15550,0.910891089109
15551,0.0
15552,0.0
15553,9.0
15554,0.0
15555,0.625
15556,0.367816091954
15557,2.77142857143
15558,0.214285714286
15559,0.0
15560,1.4
15561,0.809523809524
15562,0.620689655172
15563,0.722222222222
15564,0.0
15565,0.921428571429
15566,0.0
15567,1.14285714286
15568,0.0
15569,0.428571428571
15570,1.0
15571,0.573170731707
15572,0.0
15573,0.516129032258
15574,0.529411764706
15575,0.0
15576,0.772727272727
15577,0.0
15578,0.0
15579,0.0
15580,0.607142857143
15581,0.533333333333
15582,0.48
15583,3.0
15584,0.0
15585,1.68
15586,0.0
15587,1.41666666667
15588,
15589,0.0
15590,0.0
15591,1.26582278481
15592,0.833333333333
15593,0.888888888889
15594,0.0
15595,0.0
15596,0.0
15597,0.109090909091
15598,1.2972972973
15599,0.0
15600,0.181818181818
15601,0.093023255814
15602,0.0
15603,3.46153846154
15604,
15605,0.565573770492
15606,1.40522875817
15607,1.71186440678
15608,1.64948453608
15609,0.75
15610,0.0
15611,1.13684210526
15612,5.32450331126
15613,0.44
15614,1.75182481752
15615,1.08602150538
15616,1.0
15617,2.0
15618,1.75925925926
15619,0.0683760683761
15620,0.646666666667
15621,1.59663865546
15622,0.897435897436
15623,2.67567567568
15624,1.0
15625,2.10915492958
15626,2.13770491803
15627,0.0344827586207
15628,0.25
15629,1.0
15630,0.0
15631,0.0
15632,0.15
15633,0.666666666667
15634,0.0
15635,0.0
15636,0.466666666667
15637,2.34782608696
15638,1.51219512195
15639,0.0
15640,0.0
15641,2.47037037037
15642,0.0
15643,1.2012195122
15644,1.94117647059
15645,1.15384615385
15646,1.42857142857
15647,0.02
15648,1.10526315789
15649,0.65
15650,0.0
15651,0.0714285714286
15652,2.55555555556
15653,1.72881355932
15654,0.875
15655,1.0
15656,1.78873239437
15657,0.0
15658,0.403846153846
15659,0.976470588235
15660,1.45192307692
15661,0.0
15662,0.0
15663,0.0
15664,3.8125
15665,0.349397590361
15666,1.16438356164
15667,0.50495049505
15668,2.0
15669,0.0
15670,0.36231884058
15671,2.33333333333
15672,1.39024390244
15673,1.72
15674,1.35135135135
15675,0.467741935484
15676,2.0
15677,0.0
15678,2.0
15679,0.84476534296
15680,0.0
15681,1.13333333333
15682,0.25
15683,0.0
15684,1.73134328358
15685,0.0934579439252
15686,1.41666666667
15687,1.12977099237
15688,0.8
15689,0.75
15690,1.03125
15691,2.16808510638
15692,0.0
15693,1.30973451327
15694,0.0
15695,0.625
15696,4.5
15697,1.53846153846
15698,1.13333333333
15699,2.4
15700,0.285714285714
15701,0.0
15702,0.692307692308
15703,
15704,3.07936507937
15705,0.448275862069
15706,0.852941176471
15707,0.0
15708,0.75
15709,0.0
15710,0.227272727273
15711,0.0
15712,1.47619047619
15713,1.2
15714,
15715,0.064039408867
15716,0.91935483871
15717,0.157894736842
15718,0.0
15719,0.578947368421
15720,0.866666666667
15721,0.0
15722,2.0
15723,0.852941176471
15724,1.83333333333
15725,0.0
15726,0.0
15727,1.0
15728,0.888888888889
15729,0.0
15730,0.0
15731,0.0
15732,0.833333333333
15733,1.72222222222
15734,1.0
15735,0.457142857143
15736,0.0
15737,0.421487603306
15738,1.58
15739,0.888888888889
15740,0.139534883721
15741,2.8085106383
15742,0.746987951807
15743,0.2890625
15744,0.0
15745,0.173913043478
15746,0.730769230769
15747,0.741007194245
15748,1.51162790698
15749,0.0
15750,0.952380952381
15751,
15752,2.16666666667
15753,0.857142857143
15754,0.0
15755,0.0
15756,0.548076923077
15757,0.648648648649
15758,0.0
15759,1.0932642487
15760,0.444444444444
15761,1.02040816327
15762,0.613636363636
15763,0.735714285714
15764,0.0
15765,0.378378378378
15766,0.0285714285714
15767,0.0
15768,2.05
15769,3.21428571429
15770,0.0
15771,0.982456140351
15772,0.462962962963
15773,2.35922330097
15774,0.0
15775,
15776,0.0
15777,0.0
15778,
15779,0.0
15780,2.01421800948
15781,1.5
15782,0.8
15783,4.0
15784,0.2
15785,0.464285714286
15786,0.0909090909091
15787,0.0
15788,0.827586206897
15789,
15790,3.52
15791,0.384615384615
15792,3.17647058824
15793,0.357142857143
15794,5.0
15795,0.0769230769231
15796,0.481481481481
15797,0.0
15798,2.21649484536
15799,0.25
15800,0.0
15801,0.0
15802,0.88
15803,0.0
15804,0.666666666667
15805,0.0819672131148
15806,1.56756756757
15807,0.0
15808,
15809,0.0
15810,0.0
15811,
15812,0.0
15813,0.0
15814,0.0
15815,0.478260869565
15816,3.5
15817,0.336206896552
15818,0.0
15819,0.0566037735849
15820,0.0
15821,0.0
15822,0.0
15823,9.0
15824,0.416666666667
15825,1.15909090909
15826,0.0
15827,0.444444444444
15828,0.157894736842
15829,0.0
15830,0.347826086957
15831,1.81818181818
15832,1.52941176471
15833,0.0
15834,1.75
15835,
15836,1.0
15837,0.0
15838,0.0
15839,0.0
15840,0.0
15841,0.862068965517
15842,0.0
15843,0.179487179487
15844,0.0
15845,0.690476190476
15846,0.714285714286
15847,0.0
15848,0.0
15849,1.4
15850,
15851,0.0
15852,0.466666666667
15853,1.09523809524
15854,0.0
15855,0.0
15856,2.64
15857,0.0
15858,1.5
15859,0.0
15860,1.26315789474
15861,0.958333333333
15862,0.0
15863,0.966292134831
15864,1.6
15865,0.0
15866,0.0
15867,0.0
15868,0.333333333333
15869,0.114864864865
15870,0.0
15871,0.0
15872,0.476744186047
15873,0.811320754717
15874,0.0
15875,1.66666666667
15876,0.0
15877,0.466666666667
15878,0.0
15879,1.0
15880,0.0
15881,0.0
15882,0.0
15883,
15884,
15885,4.125
15886,1.0
15887,0.0
15888,0.605263157895
15889,3.54285714286
15890,0.981818181818
15891,0.833333333333
15892,0.0
15893,0.5
15894,0.84
15895,1.41176470588
15896,0.0
15897,0.0
15898,0.2
15899,1.24074074074
15900,0.0
15901,1.23076923077
15902,0.0
15903,0.0
15904,0.777777777778
15905,0.0
15906,0.333333333333
15907,
15908,0.0
15909,0.0
15910,0.565217391304
15911,0.0666666666667
15912,0.194915254237
15913,0.0
15914,2.0
15915,1.11594202899
15916,0.0967741935484
15917,0.727272727273
15918,1.0
15919,0.0
15920,0.0
15921,0.0
15922,0.761904761905
15923,0.0
15924,0.0
15925,0.0
15926,
15927,0.115942028986
15928,0.72192513369
15929,0.0
15930,3.0
15931,
15932,0.0
15933,0.566666666667
15934,0.0
15935,0.0
15936,0.0
15937,1.36170212766
15938,1.0
15939,1.14285714286
15940,1.4
15941,0.416666666667
15942,0.107692307692
15943,0.0
15944,0.0
15945,0.0
15946,1.34782608696
15947,0.0
15948,0.133333333333
15949,1.03571428571
15950,0.470149253731
15951,0.0
15952,0.0
15953,0.588235294118
15954,2.0
15955,0.0
15956,0.483870967742
15957,0.0
15958,4.0
15959,0.0
15960,0.0
15961,0.8
15962,0.0
15963,0.0
15964,0.0
15965,
15966,0.0
15967,0.8
15968,0.488095238095
15969,0.285714285714
15970,1.0
15971,0.5
15972,1.14772727273
15973,0.0
15974,2.05882352941
15975,
15976,0.0
15977,1.03125
15978,2.1
15979,0.0
15980,0.205128205128
15981,0.0
15982,0.209677419355
15983,1.57142857143
15984,0.729166666667
15985,0.0
15986,0.0
15987,0.185185185185
15988,0.0
15989,0.0
15990,2.5
15991,0.732673267327
15992,2.0
15993,0.0
15994,0.396825396825
15995,1.04
15996,1.75
15997,0.0
15998,0.0
15999,0.744680851064
16000,0.0
16001,0.0
16002,0.3
16003,2.0
16004,0.409090909091
16005,0.0
16006,0.101265822785
16007,0.0
16008,0.0
16009,0.658536585366
16010,0.0
16011,3.0
16012,0.0
16013,0.0
16014,0.0
16015,0.0
16016,0.0
16017,1.06896551724
16018,0.0
16019,0.0
16020,0.0
16021,1.78260869565
16022,1.71428571429
16023,0.15
16024,0.0
16025,0.2
16026,0.0
16027,0.368421052632
16028,1.11363636364
16029,0.433333333333
16030,0.0
16031,1.28571428571
16032,0.0
16033,1.0
16034,0.105263157895
16035,1.0
16036,2.91666666667
16037,0.5
16038,1.21739130435
16039,0.0
16040,0.733333333333
16041,0.152941176471
16042,6.0
16043,1.1935483871
16044,1.08
16045,0.666666666667
16046,0.522727272727
16047,2.75
16048,
16049,0.0
16050,0.0
16051,0.652631578947
16052,0.0
16053,0.0
16054,0.236111111111
16055,1.50282485876
16056,0.0
16057,0.0
16058,0.0645161290323
16059,0.634854771784
16060,1.04761904762
16061,
16062,3.2
16063,0.285714285714
16064,1.66666666667
16065,1.30508474576
16066,3.0
16067,0.0
16068,0.0
16069,1.44444444444
16070,0.0
16071,0.04
16072,0.8
16073,2.0
16074,0.0
16075,0.5
16076,0.6
16077,1.37837837838
16078,8.23076923077
16079,0.105263157895
16080,
16081,0.0
16082,5.05263157895
16083,2.91666666667
16084,0.456896551724
16085,1.33333333333
16086,0.0
16087,0.333333333333
16088,0.641304347826
16089,5.08333333333
16090,0.382978723404
16091,0.760460251046
16092,2.0
16093,1.27272727273
16094,0.617021276596
16095,0.0
16096,0.789473684211
16097,0.842105263158
16098,1.33333333333
16099,0.58
16100,0.391304347826
16101,1.84831460674
16102,2.37634408602
16103,0.0
16104,0.888888888889
16105,0.923076923077
16106,
16107,1.0
16108,5.71428571429
16109,0.375
16110,0.0
16111,3.30769230769
16112,0.239130434783
16113,0.944444444444
16114,3.58904109589
16115,0.0
16116,1.66666666667
16117,0.0
16118,0.0
16119,0.0
16120,0.0857142857143
16121,0.1
16122,0.826086956522
16123,0.0
16124,0.625
16125,0.354838709677
16126,0.0
16127,0.0
16128,1.75
16129,1.44910179641
16130,1.34328358209
16131,1.57142857143
16132,0.304347826087
16133,0.0625
16134,0.0
16135,0.4375
16136,0.0
16137,0.857142857143
16138,3.09090909091
16139,0.189655172414
16140,0.395348837209
16141,0.790697674419
16142,0.0
16143,1.72222222222
16144,0.142857142857
16145,0.454545454545
16146,1.5
16147,0.0
16148,0.0
16149,0.0
16150,1.16883116883
16151,0.0
16152,0.357142857143
16153,3.09677419355
16154,0.0
16155,0.0909090909091
16156,0.25
16157,0.686746987952
16158,2.0
16159,0.473684210526
16160,8.64
16161,1.76119402985
16162,
16163,0.645833333333
16164,0.0
16165,2.75
16166,0.0
16167,0.0
16168,0.0
16169,0.904761904762
16170,0.0
16171,1.02
16172,0.0
16173,2.93023255814
16174,0.625
