id,last_rest_repay_money_morethan10_count
14993,15
14994,28
14995,0
14996,44
14997,12
14998,23
14999,74
15000,6
15001,125
15002,0
15003,1
15004,4
15005,9
15006,43
15007,0
15008,5
15009,6
15010,1
15011,4
15012,0
15013,23
15014,1
15015,54
15016,3
15017,11
15018,0
15019,10
15020,68
15021,2
15022,0
15023,0
15024,8
15025,0
15026,5
15027,0
15028,0
15029,1
15030,0
15031,10
15032,16
15033,2
15034,3
15035,0
15036,32
15037,5
15038,0
15039,7
15040,2
15041,0
15042,4
15043,0
15044,0
15045,5
15046,13
15047,1
15048,15
15049,0
15050,7
15051,0
15052,25
15053,6
15054,0
15055,65
15056,0
15057,231
15058,2
15059,0
15060,5
15061,29
15062,7
15063,36
15064,0
15065,0
15066,19
15067,10
15068,0
15069,52
15070,1
15071,2
15072,2
15073,3
15074,0
15075,1
15076,2
15077,1
15078,0
15079,1
15080,120
15081,1
15082,27
15083,0
15084,0
15085,1
15086,0
15087,22
15088,11
15089,23
15090,11
15091,11
15092,143
15093,1
15094,11
15095,0
15096,26
15097,24
15098,0
15099,8
15100,2
15101,6
15102,45
15103,82
15104,167
15105,13
15106,3
15107,0
15108,36
15109,27
15110,0
15111,9
15112,0
15113,0
15114,52
15115,0
15116,21
15117,0
15118,8
15119,10
15120,0
15121,5
15122,6
15123,1
15124,41
15125,0
15126,238
15127,65
15128,0
15129,4
15130,37
15131,0
15132,19
15133,2
15134,0
15135,23
15136,0
15137,1
15138,0
15139,2
15140,21
15141,4
15142,9
15143,78
15144,0
15145,0
15146,6
15147,3
15148,4
15149,8
15150,5
15151,0
15152,19
15153,4
15154,0
15155,0
15156,38
15157,0
15158,11
15159,8
15160,2
15161,4
15162,0
15163,20
15164,0
15165,2
15166,9
15167,50
15168,8
15169,75
15170,0
15171,2
15172,2
15173,3
15174,16
15175,2
15176,21
15177,0
15178,33
15179,6
15180,0
15181,10
15182,2
15183,0
15184,49
15185,0
15186,24
15187,0
15188,1
15189,12
15190,94
15191,0
15192,23
15193,0
15194,7
15195,1
15196,0
15197,41
15198,0
15199,12
15200,49
15201,0
15202,3
15203,1
15204,27
15205,2
15206,0
15207,12
15208,7
15209,0
15210,8
15211,0
15212,4
15213,1
15214,0
15215,6
15216,0
15217,25
15218,2
15219,0
15220,0
15221,11
15222,1
15223,0
15224,0
15225,0
15226,6
15227,76
15228,3
15229,0
15230,0
15231,4
15232,2
15233,12
15234,2
15235,2
15236,3
15237,16
15238,15
15239,0
15240,3
15241,12
15242,10
15243,2
15244,2
15245,4
15246,2
15247,473
15248,0
15249,2
15250,0
15251,19
15252,0
15253,1
15254,6
15255,0
15256,1
15257,19
15258,59
15259,0
15260,0
15261,0
15262,0
15263,14
15264,13
15265,0
15266,5
15267,1
15268,0
15269,7
15270,38
15271,1
15272,0
15273,12
15274,0
15275,0
15276,2
15277,2
15278,9
15279,0
15280,43
15281,0
15282,0
15283,1
15284,29
15285,0
15286,0
15287,9
15288,34
15289,14
15290,33
15291,0
15292,13
15293,2
15294,10
15295,0
15296,1
15297,0
15298,55
15299,13
15300,7
15301,134
15302,2
15303,1
15304,2
15305,2
15306,0
15307,16
15308,29
15309,2
15310,17
15311,2
15312,4
15313,0
15314,3
15315,2
15316,10
15317,0
15318,0
15319,6
15320,1
15321,9
15322,11
15323,0
15324,34
15325,43
15326,26
15327,22
15328,13
15329,4
15330,1
15331,9
15332,0
15333,0
15334,0
15335,87
15336,1
15337,25
15338,84
15339,0
15340,2
15341,1
15342,2
15343,7
15344,3
15345,162
15346,0
15347,3
15348,0
15349,0
15350,132
15351,2
15352,0
15353,0
15354,0
15355,17
15356,0
15357,3
15358,1
15359,3
15360,0
15361,0
15362,23
15363,0
15364,17
15365,11
15366,0
15367,37
15368,1
15369,0
15370,16
15371,0
15372,0
15373,0
15374,7
15375,15
15376,12
15377,6
15378,6
15379,13
15380,3
15381,2
15382,0
15383,0
15384,0
15385,15
15386,74
15387,28
15388,16
15389,0
15390,9
15391,10
15392,0
15393,0
15394,8
15395,42
15396,0
15397,0
15398,18
15399,0
15400,0
15401,2
15402,0
15403,10
15404,19
15405,0
15406,0
15407,3
15408,3
15409,23
15410,3
15411,0
15412,0
15413,23
15414,0
15415,4
15416,0
15417,17
15418,6
15419,0
15420,0
15421,1
15422,31
15423,0
15424,0
15425,9
15426,3
15427,0
15428,3
15429,0
15430,0
15431,9
15432,0
15433,1
15434,37
15435,2
15436,31
15437,0
15438,0
15439,0
15440,24
15441,13
15442,8
15443,28
15444,45
15445,11
15446,5
15447,1
15448,0
15449,0
15450,1
15451,8
15452,26
15453,81
15454,9
15455,51
15456,0
15457,8
15458,7
15459,3
15460,45
15461,4
15462,5
15463,1
15464,0
15465,3
15466,25
15467,37
15468,18
15469,0
15470,5
15471,0
15472,29
15473,1
15474,0
15475,0
15476,12
15477,6
15478,0
15479,7
15480,14
15481,6
15482,0
15483,47
15484,2
15485,4
15486,21
15487,46
15488,10
15489,0
15490,0
15491,25
15492,15
15493,0
15494,80
15495,11
15496,43
15497,2
15498,2
15499,2
15500,13
15501,0
15502,0
15503,11
15504,0
15505,0
15506,0
15507,23
15508,1
15509,8
15510,1
15511,23
15512,13
15513,0
15514,137
15515,0
15516,0
15517,0
15518,14
15519,0
15520,9
15521,6
15522,0
15523,14
15524,0
15525,7
15526,1
15527,3
15528,12
15529,8
15530,0
15531,1
15532,84
15533,3
15534,0
15535,8
15536,21
15537,13
15538,0
15539,0
15540,4
15541,0
15542,0
15543,2
15544,0
15545,1
15546,1
15547,1
15548,3
15549,0
15550,75
15551,0
15552,0
15553,1
15554,0
15555,0
15556,12
15557,32
15558,10
15559,0
15560,2
15561,2
15562,0
15563,0
15564,0
15565,74
15566,11
15567,13
15568,2
15569,5
15570,0
15571,57
15572,0
15573,26
15574,15
15575,3
15576,2
15577,11
15578,0
15579,8
15580,12
15581,8
15582,53
15583,0
15584,18
15585,25
15586,4
15587,48
15588,0
15589,0
15590,2
15591,32
15592,2
15593,23
15594,13
15595,2
15596,10
15597,15
15598,6
15599,0
15600,7
15601,14
15602,0
15603,11
15604,0
15605,33
15606,5
15607,26
15608,64
15609,3
15610,0
15611,13
15612,46
15613,4
15614,57
15615,28
15616,3
15617,5
15618,52
15619,10
15620,11
15621,33
15622,0
15623,22
15624,2
15625,254
15626,150
15627,14
15628,8
15629,1
15630,0
15631,0
15632,14
15633,0
15634,10
15635,0
15636,25
15637,19
15638,64
15639,0
15640,0
15641,162
15642,8
15643,139
15644,5
15645,11
15646,29
15647,0
15648,12
15649,17
15650,12
15651,10
15652,6
15653,57
15654,4
15655,0
15656,37
15657,14
15658,4
15659,59
15660,7
15661,0
15662,0
15663,0
15664,35
15665,42
15666,66
15667,117
15668,6
15669,0
15670,22
15671,61
15672,11
15673,70
15674,50
15675,0
15676,20
15677,0
15678,3
15679,64
15680,0
15681,23
15682,2
15683,5
15684,0
15685,16
15686,7
15687,124
15688,10
15689,0
15690,28
15691,224
15692,0
15693,25
15694,2
15695,37
15696,0
15697,0
15698,9
15699,8
15700,54
15701,2
15702,15
15703,0
15704,19
15705,19
15706,11
15707,1
15708,3
15709,0
15710,1
15711,0
15712,7
15713,0
15714,0
15715,30
15716,28
15717,6
15718,0
15719,0
15720,54
15721,14
15722,1
15723,64
15724,2
15725,6
15726,0
15727,2
15728,0
15729,55
15730,3
15731,0
15732,0
15733,12
15734,7
15735,69
15736,0
15737,73
15738,42
15739,2
15740,21
15741,36
15742,36
15743,127
15744,2
15745,22
15746,169
15747,293
15748,19
15749,0
15750,19
15751,0
15752,5
15753,34
15754,0
15755,1
15756,64
15757,28
15758,0
15759,127
15760,1
15761,17
15762,44
15763,20
15764,2
15765,19
15766,14
15767,0
15768,9
15769,0
15770,0
15771,57
15772,18
15773,47
15774,1
15775,0
15776,1
15777,0
15778,0
15779,0
15780,76
15781,6
15782,5
15783,3
15784,0
15785,35
15786,3
15787,5
15788,9
15789,0
15790,1
15791,0
15792,29
15793,3
15794,2
15795,1
15796,24
15797,0
15798,78
15799,1
15800,0
15801,0
15802,11
15803,0
15804,9
15805,49
15806,57
15807,10
15808,0
15809,0
15810,0
15811,0
15812,6
15813,9
15814,0
15815,23
15816,2
15817,27
15818,0
15819,32
15820,3
15821,11
15822,0
15823,0
15824,10
15825,22
15826,25
15827,5
15828,3
15829,0
15830,23
15831,19
15832,15
15833,13
15834,7
15835,0
15836,0
15837,0
15838,0
15839,0
15840,0
15841,0
15842,5
15843,10
15844,2
15845,5
15846,0
15847,2
15848,4
15849,1
15850,0
15851,0
15852,0
15853,1
15854,0
15855,4
15856,22
15857,16
15858,11
15859,32
15860,4
15861,12
15862,0
15863,8
15864,4
15865,0
15866,1
15867,0
15868,0
15869,25
15870,0
15871,0
15872,35
15873,28
15874,31
15875,0
15876,0
15877,22
15878,2
15879,8
15880,0
15881,1
15882,0
15883,0
15884,0
15885,0
15886,107
15887,0
15888,13
15889,1
15890,22
15891,7
15892,0
15893,0
15894,14
15895,24
15896,0
15897,0
15898,0
15899,43
15900,0
15901,23
15902,0
15903,0
15904,19
15905,1
15906,0
15907,0
15908,0
15909,2
15910,4
15911,0
15912,83
15913,2
15914,1
15915,34
15916,1
15917,3
15918,0
15919,0
15920,0
15921,0
15922,31
15923,0
15924,7
15925,0
15926,0
15927,4
15928,136
15929,0
15930,0
15931,0
15932,11
15933,16
15934,0
15935,3
15936,0
15937,23
15938,1
15939,3
15940,54
15941,23
15942,0
15943,0
15944,0
15945,0
15946,34
15947,5
15948,10
15949,14
15950,10
15951,3
15952,14
15953,3
15954,0
15955,17
15956,31
15957,0
15958,3
15959,3
15960,0
15961,5
15962,2
15963,0
15964,0
15965,0
15966,0
15967,0
15968,33
15969,4
15970,0
15971,8
15972,63
15973,25
15974,6
15975,0
15976,2
15977,40
15978,2
15979,0
15980,15
15981,0
15982,12
15983,3
15984,47
15985,0
15986,0
15987,12
15988,9
15989,5
15990,1
15991,75
15992,0
15993,46
15994,19
15995,9
15996,5
15997,1
15998,0
15999,44
16000,0
16001,0
16002,3
16003,12
16004,32
16005,0
16006,6
16007,0
16008,0
16009,42
16010,0
16011,0
16012,0
16013,80
16014,11
16015,8
16016,1
16017,41
16018,0
16019,0
16020,6
16021,21
16022,12
16023,2
16024,0
16025,0
16026,6
16027,37
16028,2
16029,19
16030,0
16031,21
16032,0
16033,0
16034,15
16035,1
16036,34
16037,4
16038,41
16039,54
16040,16
16041,6
16042,2
16043,75
16044,14
16045,33
16046,3
16047,2
16048,0
16049,0
16050,1
16051,91
16052,0
16053,12
16054,24
16055,59
16056,1
16057,0
16058,0
16059,75
16060,23
16061,0
16062,0
16063,6
16064,0
16065,18
16066,0
16067,0
16068,0
16069,27
16070,3
16071,4
16072,6
16073,1
16074,50
16075,2
16076,21
16077,9
16078,18
16079,3
16080,0
16081,0
16082,14
16083,8
16084,38
16085,0
16086,0
16087,0
16088,7
16089,6
16090,12
16091,69
16092,1
16093,115
16094,20
16095,2
16096,8
16097,0
16098,0
16099,36
16100,1
16101,140
16102,29
16103,0
16104,17
16105,11
16106,0
16107,0
16108,3
16109,10
16110,0
16111,7
16112,2
16113,0
16114,57
16115,4
16116,1
16117,6
16118,0
16119,0
16120,9
16121,6
16122,16
16123,13
16124,16
16125,53
16126,0
16127,5
16128,94
16129,25
16130,109
16131,16
16132,1
16133,0
16134,3
16135,1
16136,0
16137,7
16138,10
16139,41
16140,8
16141,34
16142,0
16143,50
16144,1
16145,0
16146,8
16147,0
16148,0
16149,0
16150,57
16151,4
16152,2
16153,4
16154,8
16155,0
16156,0
16157,33
16158,0
16159,1
16160,5
16161,33
16162,0
16163,27
16164,0
16165,17
16166,1
16167,0
16168,9
16169,22
16170,0
16171,50
16172,4
16173,34
16174,8
16175,2
16176,1
16177,20
16178,7
16179,0
16180,43
16181,1
16182,2
16183,19
16184,0
16185,30
16186,59
16187,4
16188,0
16189,3
16190,18
16191,87
16192,0
16193,0
16194,0
16195,4
16196,0
16197,5
16198,77
16199,0
16200,2
16201,2
16202,0
16203,0
16204,29
16205,0
16206,11
16207,20
16208,16
16209,1
16210,1
16211,0
16212,3
16213,0
16214,0
16215,9
16216,28
16217,0
16218,109
16219,0
16220,10
16221,0
16222,7
16223,0
16224,7
16225,0
16226,34
16227,0
16228,2
16229,7
16230,39
16231,2
16232,0
16233,0
16234,6
16235,5
16236,1
16237,2
16238,108
16239,1
16240,0
16241,0
16242,0
16243,48
16244,23
16245,2
16246,9
16247,4
16248,0
16249,11
16250,10
16251,0
16252,32
16253,0
16254,27
16255,9
16256,2
16257,2
16258,0
16259,0
16260,11
16261,0
16262,0
16263,3
16264,8
16265,0
16266,24
16267,0
16268,1
16269,28
16270,17
16271,0
16272,10
16273,6
16274,11
16275,39
16276,1
16277,0
16278,12
16279,0
16280,5
16281,1
16282,25
16283,0
16284,2
16285,0
16286,4
16287,2
16288,3
16289,0
16290,0
16291,0
16292,2
16293,14
16294,0
16295,6
16296,0
16297,0
16298,10
16299,3
16300,0
16301,1
16302,0
16303,4
16304,6
16305,3
16306,2
16307,69
16308,2
16309,2
16310,1
16311,18
16312,20
16313,2
16314,2
16315,0
16316,107
16317,0
16318,11
16319,0
16320,6
16321,0
16322,0
16323,5
16324,0
16325,0
16326,93
16327,0
16328,0
16329,74
16330,11
16331,9
16332,0
16333,0
16334,0
16335,10
16336,0
16337,53
16338,3
16339,4
16340,32
16341,0
16342,0
16343,15
16344,0
16345,0
16346,3
16347,11
16348,0
16349,0
16350,6
16351,121
16352,2
16353,0
16354,10
16355,24
16356,0
16357,0
16358,0
16359,0
16360,1
16361,12
16362,0
16363,4
16364,15
16365,0
16366,14
16367,0
16368,5
16369,3
16370,4
16371,0
16372,4
16373,0
16374,0
16375,0
16376,4
16377,87
16378,85
16379,8
16380,0
16381,1
16382,2
16383,5
16384,4
16385,8
16386,0
16387,4
16388,30
16389,1
16390,43
16391,0
16392,0
16393,74
16394,11
16395,23
16396,49
16397,9
16398,11
16399,66
16400,13
16401,0
16402,188
16403,9
16404,1
16405,4
16406,23
16407,3
16408,2
16409,64
16410,6
16411,11
16412,0
16413,0
16414,3
16415,0
16416,0
16417,11
16418,10
16419,6
16420,0
16421,0
16422,0
16423,26
16424,6
16425,2
16426,0
16427,10
16428,62
16429,1
16430,11
16431,0
16432,0
16433,3
16434,0
16435,0
16436,1
16437,0
16438,0
16439,0
16440,0
16441,13
16442,0
16443,1
16444,0
16445,40
16446,0
16447,0
16448,0
16449,61
16450,16
16451,0
16452,0
16453,31
16454,8
16455,0
16456,5
16457,16
16458,36
16459,1
16460,0
16461,2
16462,0
16463,0
16464,0
16465,0
16466,11
16467,13
16468,22
16469,0
16470,1
16471,10
16472,14
16473,1
16474,0
16475,20
16476,4
16477,0
16478,0
16479,0
16480,16
16481,0
16482,0
16483,0
16484,0
16485,0
16486,27
16487,9
16488,1
16489,6
16490,0
16491,4
16492,2
16493,1
16494,0
16495,2
16496,3
16497,34
16498,0
16499,0
16500,0
16501,0
16502,41
16503,49
16504,0
16505,0
16506,6
16507,1
16508,0
16509,12
16510,1
16511,0
16512,3
16513,29
16514,6
16515,2
16516,2
16517,0
16518,0
16519,0
16520,0
16521,5
16522,4
16523,20
16524,1
16525,5
16526,0
16527,8
16528,9
16529,0
16530,90
16531,16
16532,0
16533,2
16534,0
16535,2
16536,6
16537,3
16538,0
16539,2
16540,34
16541,88
16542,12
16543,0
16544,1
16545,143
16546,0
16547,2
16548,0
16549,29
16550,1
16551,2
16552,2
16553,2
16554,2
16555,0
16556,18
16557,1
16558,9
16559,15
16560,0
16561,0
16562,0
16563,10
16564,16
16565,1
16566,0
16567,42
16568,0
16569,11
16570,10
16571,19
16572,65
16573,132
16574,1
16575,18
16576,0
16577,0
16578,17
16579,36
16580,0
16581,0
16582,15
16583,3
16584,0
16585,0
16586,27
16587,14
16588,12
16589,9
16590,1
16591,0
16592,33
16593,58
16594,7
16595,31
16596,1
16597,0
16598,0
16599,184
16600,0
16601,11
16602,103
16603,0
16604,1
16605,0
16606,0
16607,0
16608,0
16609,0
16610,145
16611,0
16612,2
16613,2
16614,0
16615,3
16616,2
16617,0
16618,7
16619,0
16620,104
16621,0
16622,0
16623,0
16624,0
16625,0
16626,0
16627,41
16628,0
16629,0
16630,0
16631,0
16632,13
16633,1
16634,46
16635,11
16636,37
16637,25
16638,1
16639,30
16640,7
16641,0
16642,6
16643,6
16644,2
16645,3
16646,0
16647,11
16648,98
16649,0
16650,1
16651,24
16652,9
16653,0
16654,24
16655,0
16656,20
16657,5
16658,14
16659,0
16660,0
16661,0
16662,5
16663,199
16664,11
16665,2
16666,1
16667,2
16668,65
16669,0
16670,3
16671,0
16672,8
16673,2
16674,0
16675,36
16676,0
16677,0
16678,2
16679,2
16680,1
16681,8
16682,0
16683,0
16684,290
16685,22
16686,3
16687,6
16688,11
16689,44
16690,186
16691,72
16692,14
16693,3
16694,0
16695,13
16696,30
16697,45
16698,7
16699,6
16700,93
16701,70
16702,10
16703,138
16704,1
16705,41
16706,28
16707,12
16708,8
16709,7
16710,1
16711,32
16712,34
16713,33
16714,15
16715,15
16716,53
16717,94
16718,32
16719,0
16720,0
16721,38
16722,0
16723,48
16724,7
16725,0
16726,0
16727,0
16728,1
16729,4
16730,15
16731,0
16732,3
16733,2
16734,3
16735,20
16736,0
16737,7
16738,0
16739,17
16740,1
16741,11
16742,47
16743,0
16744,17
16745,1
16746,5
16747,20
16748,0
16749,2
16750,14
16751,0
16752,27
16753,3
16754,2
16755,27
16756,1
16757,1
16758,5
16759,45
16760,0
16761,13
16762,1
16763,40
16764,2
16765,3
16766,4
16767,38
16768,0
16769,11
16770,0
16771,28
16772,44
16773,7
16774,3
16775,7
16776,6
16777,0
16778,6
16779,3
16780,26
16781,85
16782,133
16783,0
16784,0
16785,3
16786,26
16787,31
16788,5
16789,1
16790,5
16791,14
16792,0
16793,70
16794,4
16795,59
16796,122
16797,0
16798,0
16799,0
16800,5
16801,40
16802,0
16803,5
16804,0
16805,44
16806,1
16807,0
16808,0
16809,8
16810,0
16811,91
16812,62
16813,0
16814,40
16815,0
16816,0
16817,20
16818,21
16819,5
16820,16
16821,8
16822,114
16823,3
16824,2
16825,0
16826,94
16827,52
16828,12
16829,0
16830,4
16831,0
16832,40
16833,2
16834,0
16835,31
16836,2
16837,5
16838,5
16839,1
16840,1
16841,0
16842,12
16843,167
16844,6
16845,47
16846,0
16847,0
16848,0
16849,15
16850,0
16851,11
16852,5
16853,24
16854,1
16855,9
16856,47
16857,7
16858,83
16859,51
16860,45
16861,5
16862,2
16863,20
16864,0
16865,0
16866,0
16867,0
16868,7
16869,2
16870,9
16871,0
16872,8
16873,16
16874,0
16875,11
16876,11
16877,1
16878,15
16879,0
16880,0
16881,0
16882,0
16883,0
16884,7
16885,0
16886,6
16887,298
16888,21
16889,12
16890,8
16891,39
16892,41
16893,0
16894,118
16895,6
16896,1
16897,29
16898,2
16899,1
16900,0
16901,0
16902,22
16903,8
16904,0
16905,0
16906,22
16907,69
16908,0
16909,0
16910,3
16911,245
16912,0
16913,0
16914,4
16915,28
16916,0
16917,13
16918,4
16919,18
16920,0
16921,21
16922,0
16923,5
16924,717
16925,8
16926,0
16927,0
16928,3
16929,25
16930,4
16931,6
16932,170
16933,0
16934,40
16935,2
16936,1
16937,0
16938,21
16939,12
16940,0
16941,0
16942,62
16943,12
16944,0
16945,10
16946,0
16947,48
16948,6
16949,22
16950,5
16951,3
16952,0
16953,2
16954,25
16955,0
16956,6
16957,1
16958,45
16959,64
16960,50
16961,0
16962,38
16963,1
16964,8
16965,2
16966,1
16967,24
16968,0
16969,0
16970,3
16971,3
16972,35
16973,24
16974,37
16975,174
16976,6
16977,0
16978,2
16979,0
16980,3
16981,5
16982,4
16983,24
16984,0
16985,4
16986,12
16987,98
16988,7
16989,0
16990,2
16991,0
16992,19
16993,0
16994,0
16995,2
16996,0
16997,0
16998,0
16999,18
17000,38
17001,1
17002,2
17003,52
17004,0
17005,74
17006,4
17007,0
17008,0
17009,0
17010,0
17011,22
17012,0
17013,0
17014,2
17015,20
17016,0
17017,7
17018,4
17019,44
17020,0
17021,0
17022,55
17023,0
17024,62
17025,0
17026,0
17027,10
17028,22
17029,6
17030,9
17031,28
17032,35
17033,0
17034,9
17035,30
17036,5
17037,1
17038,0
17039,8
17040,2
17041,0
17042,0
17043,2
17044,9
17045,8
17046,4
17047,62
17048,0
17049,4
17050,0
17051,4
17052,0
17053,0
17054,0
17055,0
17056,1
17057,28
17058,0
17059,0
17060,51
17061,0
17062,3
17063,6
17064,0
17065,7
17066,12
17067,0
17068,2
17069,54
17070,9
17071,0
17072,3
17073,1
17074,95
17075,0
17076,1
17077,0
17078,1
17079,10
17080,46
17081,7
17082,2
17083,0
17084,0
17085,0
17086,3
17087,3
17088,8
17089,2
17090,0
17091,33
17092,9
17093,39
17094,4
17095,9
17096,0
17097,2
17098,150
17099,36
17100,2
17101,9
17102,64
17103,6
17104,111
17105,0
17106,0
17107,0
17108,31
17109,1
17110,34
17111,0
17112,14
17113,51
17114,0
17115,3
17116,31
17117,0
17118,45
17119,9
17120,11
17121,19
17122,0
17123,0
17124,0
17125,0
17126,46
17127,22
17128,0
17129,0
17130,0
17131,113
17132,6
17133,15
17134,0
17135,4
17136,1
17137,0
17138,4
17139,10
17140,50
17141,30
17142,24
17143,0
17144,63
17145,1
17146,1
17147,0
17148,36
17149,37
17150,0
17151,27
17152,67
17153,0
17154,0
17155,0
17156,1
17157,23
17158,0
17159,0
17160,5
17161,0
17162,0
17163,1
17164,1
17165,105
17166,6
17167,5
17168,3
17169,0
17170,9
17171,13
17172,0
17173,0
17174,15
17175,10
17176,29
17177,1
17178,3
17179,0
17180,0
17181,7
17182,7
17183,0
17184,0
17185,0
17186,9
17187,0
17188,0
17189,119
17190,101
17191,2
17192,9
17193,2
17194,1
17195,16
17196,0
17197,0
17198,74
17199,44
17200,1
17201,6
17202,2
17203,24
17204,4
17205,17
17206,0
17207,5
17208,0
17209,28
17210,24
17211,0
17212,2
17213,8
17214,0
17215,0
17216,2
17217,0
17218,0
17219,1
17220,1
17221,49
17222,0
17223,0
17224,2
17225,43
17226,62
17227,5
17228,6
17229,21
17230,0
17231,1
17232,0
17233,19
17234,0
17235,0
17236,0
17237,0
17238,18
17239,0
17240,6
17241,2
17242,0
17243,0
17244,3
17245,0
17246,3
17247,11
17248,3
17249,0
17250,4
17251,45
17252,2
17253,7
17254,18
17255,1
17256,4
17257,3
17258,15
17259,24
17260,10
17261,36
17262,13
17263,170
17264,11
17265,0
17266,3
17267,3
17268,0
17269,0
17270,38
17271,0
17272,14
17273,0
17274,4
17275,1
17276,2
17277,15
17278,40
17279,76
17280,0
17281,3
17282,0
17283,17
17284,23
17285,5
17286,19
17287,0
17288,25
17289,0
17290,2
17291,0
17292,3
17293,13
17294,1
17295,3
17296,0
17297,59
17298,0
17299,6
17300,4
17301,24
17302,5
17303,8
17304,10
17305,11
17306,8
17307,20
17308,23
17309,3
17310,0
17311,17
17312,35
17313,29
17314,0
17315,2
17316,0
17317,19
17318,0
17319,0
17320,3
17321,0
17322,20
17323,0
17324,13
17325,0
17326,0
17327,6
17328,0
17329,2
17330,30
17331,15
17332,14
17333,1
17334,0
17335,42
17336,3
17337,11
17338,1
17339,7
17340,22
17341,92
17342,12
17343,21
17344,0
17345,7
17346,26
17347,37
17348,12
17349,4
17350,100
17351,17
17352,34
17353,19
17354,0
17355,0
17356,36
17357,10
17358,7
17359,1
17360,35
17361,0
17362,7
17363,0
17364,1
17365,98
17366,0
17367,6
17368,0
17369,0
17370,9
17371,10
17372,13
17373,6
17374,2
17375,0
17376,0
17377,0
17378,17
17379,1
17380,13
17381,59
17382,12
17383,4
17384,0
17385,0
17386,0
17387,0
17388,7
17389,13
17390,126
17391,8
17392,45
17393,49
17394,0
17395,2
17396,4
17397,0
17398,14
17399,14
17400,0
17401,20
17402,9
17403,37
17404,41
17405,0
17406,0
17407,43
17408,17
17409,17
17410,29
17411,0
17412,9
17413,0
17414,0
17415,0
17416,0
17417,32
17418,14
17419,86
17420,23
17421,9
17422,35
17423,74
17424,17
17425,8
17426,11
17427,1
17428,15
17429,13
17430,48
17431,0
17432,3
17433,1
17434,0
17435,20
17436,68
17437,4
17438,1
17439,3
17440,5
17441,10
17442,50
17443,0
17444,0
17445,0
17446,15
17447,86
17448,0
17449,29
17450,1
17451,15
17452,24
17453,0
17454,211
17455,7
17456,0
17457,10
17458,18
17459,2
17460,36
17461,1
17462,5
17463,38
17464,65
17465,11
17466,0
17467,2
17468,12
17469,1
17470,11
17471,6
17472,1
17473,1
17474,34
17475,84
17476,51
17477,1
17478,38
17479,5
17480,6
17481,0
17482,0
17483,9
17484,12
17485,5
17486,15
17487,32
17488,3
17489,5
17490,15
17491,4
17492,0
17493,5
17494,61
17495,18
17496,1
17497,2
17498,3
17499,0
17500,0
17501,0
17502,0
17503,3
17504,0
17505,62
17506,0
17507,0
17508,20
17509,3
17510,9
17511,3
17512,6
17513,40
17514,0
17515,2
17516,2
17517,24
17518,24
17519,2
17520,1
17521,33
17522,4
17523,0
17524,33
17525,0
17526,4
17527,105
17528,0
17529,0
17530,30
17531,3
17532,0
17533,21
17534,4
17535,10
17536,0
17537,21
17538,0
17539,2
17540,5
17541,0
17542,31
17543,123
17544,0
17545,4
17546,16
17547,99
17548,0
17549,4
17550,16
17551,6
17552,10
17553,29
17554,15
17555,2
17556,0
17557,31
17558,226
17559,18
17560,13
17561,0
17562,16
17563,8
17564,5
17565,3
17566,3
17567,51
17568,3
17569,6
17570,52
17571,0
17572,22
17573,26
17574,12
17575,20
17576,1
17577,2
17578,57
17579,1
17580,19
17581,0
17582,3
17583,0
17584,11
17585,190
17586,2
17587,29
17588,1
17589,30
17590,0
17591,0
17592,1
17593,19
17594,15
17595,1
17596,6
17597,2
17598,0
17599,13
17600,10
17601,12
17602,8
17603,148
17604,0
17605,21
17606,12
17607,3
17608,3
17609,18
17610,27
17611,1
17612,23
17613,89
17614,1
17615,178
17616,2
17617,0
17618,20
17619,14
17620,25
17621,0
17622,29
17623,23
17624,59
17625,2
17626,0
17627,8
17628,2
17629,3
17630,0
17631,0
17632,6
17633,26
17634,11
17635,7
17636,14
17637,18
17638,2
17639,15
17640,48
17641,23
17642,4
17643,28
17644,0
17645,14
17646,5
17647,0
17648,7
17649,0
17650,34
17651,19
17652,202
17653,57
17654,3
17655,6
17656,0
17657,23
17658,3
17659,0
17660,14
17661,0
17662,42
17663,17
17664,1
17665,11
17666,0
17667,3
17668,31
17669,1
17670,4
17671,31
17672,8
17673,0
17674,5
17675,51
17676,117
17677,5
17678,3
17679,1
17680,6
17681,1
17682,0
17683,9
17684,45
17685,27
17686,8
17687,12
17688,1
17689,4
17690,0
17691,7
17692,0
17693,6
17694,2
17695,9
17696,7
17697,6
17698,0
17699,8
17700,7
17701,0
17702,0
17703,12
17704,0
17705,27
17706,50
17707,94
17708,35
17709,12
17710,0
17711,0
17712,5
17713,36
17714,10
17715,0
17716,13
17717,33
17718,15
17719,86
17720,7
17721,0
17722,7
17723,0
17724,0
17725,0
17726,2
17727,6
17728,37
17729,0
17730,20
17731,46
17732,9
17733,2
17734,51
17735,0
17736,3
17737,1
17738,14
17739,0
17740,15
17741,8
17742,0
17743,0
17744,0
17745,20
17746,11
17747,19
17748,13
17749,0
17750,15
17751,0
17752,0
17753,2
17754,14
17755,3
17756,4
17757,0
17758,0
17759,41
17760,0
17761,0
17762,1
17763,43
17764,0
17765,5
17766,103
17767,1
17768,9
17769,4
17770,0
17771,48
17772,1
17773,0
17774,37
17775,13
17776,20
17777,0
17778,0
17779,4
17780,7
17781,40
17782,2
17783,0
17784,0
17785,5
17786,1
17787,35
17788,3
