id,last_bill_money_avg
15313,
15314,3.98826844
15315,10.5371252222
15316,17.7178094667
15317,12.6879153333
15318,0.0
15319,17.11404465
15320,17.5449226735
15321,19.1864465833
15322,17.3587564286
15323,0.0
15324,9.68527478261
15325,21.6236550698
15326,18.4350677073
15327,19.9686349545
15328,17.4679587143
15329,19.7894348
15330,15.7592462308
15331,16.99868415
15332,
15333,
15334,0.0
15335,16.3354301512
15336,5.19461645455
15337,20.23443532
15338,18.3097972039
15339,17.5997
15340,12.1474012632
15341,14.1866884211
15342,3.39296922034
15343,19.8894599
15344,11.7300394286
15345,14.6168648405
15346,8.8290145
15347,15.7095959048
15348,19.549896
15349,20.196442
15350,11.7496705319
15351,5.84249257143
15352,0.0
15353,
15354,19.8739558
15355,17.5137771324
15356,0.0
15357,19.4126717778
15358,19.0290244286
15359,16.6686257143
15360,0.0
15361,0.0
15362,9.40027806522
15363,0.0
15364,11.5252059474
15365,18.887914875
15366,0.0
15367,19.1590499452
15368,19.982013
15369,13.6060033333
15370,16.8763979205
15371,
15372,11.5563294167
15373,0.0
15374,19.2562731429
15375,13.979102125
15376,4.03242723333
15377,14.8581018182
15378,9.74140631579
15379,12.6377455882
15380,12.9267768182
15381,9.7275335
15382,
15383,0.0
15384,4.86015688235
15385,16.6733459643
15386,19.0400327927
15387,12.1736215833
15388,12.6139044
15389,0.0
15390,17.3464631429
15391,11.2098511341
15392,0.0
15393,0.0
15394,19.2395007
15395,17.3860458269
15396,6.34042766667
15397,
15398,22.2454761111
15399,16.929494
15400,10.084013
15401,18.4438177143
15402,10.552997
15403,17.7076485946
15404,11.4686934861
15405,
15406,
15407,14.157299
15408,18.2197875714
15409,15.9842445897
15410,19.117435
15411,
15412,0.0
15413,20.216064913
15414,18.182694
15415,11.1333159167
15416,20.653122
15417,15.7970135
15418,18.4900655
15419,20.6706725
15420,9.6765525
15421,20.191901
15422,18.2756121149
15423,0.0
15424,0.0
15425,17.3692687033
15426,18.6685227222
15427,0.0
15428,16.0602420725
15429,
15430,0.0
15431,18.2026428333
15432,0.0
15433,14.6384926667
15434,19.945635
15435,15.4741814444
15436,13.6106417922
15437,4.8628949
15438,15.3717218
15439,0.0
15440,19.98398875
15441,22.0413124615
15442,19.955961125
15443,18.3584096571
15444,19.9838625294
15445,17.9885110556
15446,13.1657853333
15447,10.332209
15448,15.8172745
15449,
15450,16.7975545
15451,20.7249633333
15452,18.6340738333
15453,14.2234464651
15454,11.4038704848
15455,19.0764926081
15456,
15457,19.8461566667
15458,17.6466757
15459,16.2005726667
15460,18.3977121657
15461,20.18929725
15462,14.7339827805
15463,19.397427
15464,17.693573
15465,20.48151025
15466,7.5925346129
15467,15.2041890794
15468,13.1083110541
15469,
15470,17.391136125
15471,19.153558341
15472,20.1856681163
15473,1.7973134
15474,0.0
15475,0.0
15476,18.0597733125
15477,17.9482465152
15478,0.0
15479,16.2512801429
15480,14.8907278333
15481,16.2407143846
15482,0.0
15483,18.6312280784
15484,3.38068727273
15485,17.2306446923
15486,15.9628020625
15487,19.8677798085
15488,6.44397985366
15489,3.43798758333
15490,
15491,19.142289554
15492,19.3137656552
15493,
15494,11.0863171202
15495,15.826071
15496,19.9499061957
15497,20.6708475
15498,19.846412
15499,15.4606996
15500,13.6345136579
15501,0.0
15502,0.0
15503,14.3106031154
15504,11.8491097143
15505,0.0
15506,8.28800666667
15507,10.5122268286
15508,20.5108005
15509,10.9529838261
15510,19.273513
15511,20.648761625
15512,17.8079307895
15513,10.4955355
15514,16.5605346214
15515,13.3474026667
15516,0.0
15517,15.5320212222
15518,18.65547176
15519,0.0
15520,12.2791490833
15521,20.0136873429
15522,19.2652471818
15523,17.4595140476
15524,18.870171
15525,17.9702689316
15526,5.633912
15527,20.88553575
15528,13.6358992655
15529,16.0554956364
15530,0.0
15531,12.935401
15532,14.4346420074
15533,17.7299263333
15534,15.7748211429
15535,13.04093694
15536,16.2657705
15537,8.11568506667
15538,0.0
15539,0.0
15540,19.220397902
15541,12.912871375
15542,4.98880825
15543,11.714803
15544,0.0
15545,16.894180625
15546,10.0645815
15547,19.475774
15548,15.8773213333
15549,0.0
15550,16.8168795842
15551,0.0
15552,0.0
15553,19.879561
15554,0.0
15555,6.8852745
15556,20.047465069
15557,20.0203707429
15558,18.2049195357
15559,0.0
15560,8.2331992
15561,13.5811346667
15562,16.057094
15563,3.280968
15564,0.0
15565,12.8000434357
15566,7.02922234211
15567,19.8050744286
15568,14.0087406667
15569,9.79272342857
15570,0.0
15571,18.8941655122
15572,0.0
15573,18.2136430968
15574,18.2123101176
15575,10.3424648333
15576,15.7544576818
15577,18.3523018333
15578,0.0
15579,8.98258930435
15580,8.5506225
15581,10.8180441333
15582,16.6064271333
15583,13.749639
15584,6.86041135185
15585,20.02960928
15586,13.6669486154
15587,19.6558803958
15588,
15589,0.0
15590,19.920399
15591,12.5968431646
15592,18.9023826667
15593,13.4762431667
15594,20.3849503333
15595,19.0211525
15596,18.5657826364
15597,5.53616585455
15598,16.1547232162
15599,0.0
15600,16.6092819773
15601,7.94476897674
15602,0.0
15603,18.7722825
15604,
15605,8.96648056557
15606,1.70209684967
15607,10.4192247119
15608,15.4015362474
15609,14.086125125
15610,20.7892126
15611,12.6046489053
15612,10.7584106225
15613,9.08157084
15614,10.1766787518
15615,21.9348197043
15616,17.6060581429
15617,13.7862624444
15618,14.533756213
15619,3.9781722906
15620,9.94330076667
15621,19.7729721933
15622,16.1337872564
15623,16.4871487568
15624,11.6679804
15625,19.4462722782
15626,17.9971952328
15627,16.0391532586
15628,13.49343165
15629,10.6006015
15630,20.098493
15631,0.0
15632,10.4091086
15633,9.65839333333
15634,5.70985088889
15635,17.554096875
15636,12.1595573833
15637,12.4672136087
15638,19.0689853537
15639,0.0
15640,0.0
15641,14.4067450556
15642,18.2841284
15643,17.3323250915
15644,10.2823674706
15645,19.9813256154
15646,10.2064940635
15647,10.11079314
15648,11.5694466842
15649,14.527848475
15650,21.1189993333
15651,9.34508592857
15652,20.391338
15653,20.7508948983
15654,21.3199309375
15655,17.10765525
15656,12.3076799155
15657,14.4349912174
15658,19.4649410769
15659,19.0192902824
15660,9.86354210577
15661,19.90813
15662,0.0
15663,0.0
15664,11.2680379375
15665,13.2487420602
15666,13.098274637
15667,13.7999431238
15668,21.0667643333
15669,20.2615627857
15670,13.0455851449
15671,14.928456018
15672,14.0820447805
15673,20.2859637333
15674,11.8283794595
15675,7.01374345161
15676,12.3773524872
15677,0.0
15678,15.4222667143
15679,15.11591487
15680,21.352398
15681,20.0366485333
15682,13.2985675
15683,19.4494172258
15684,15.3683341642
15685,19.151324028
15686,13.1832783333
15687,19.0279556641
15688,16.8368346
15689,-4.3901445
15690,19.3563160312
15691,12.812677434
15692,0.0
15693,12.1393050973
15694,10.0341005625
15695,16.9635373542
15696,4.7613145
15697,5.55339830769
15698,17.5852326667
15699,16.6738345
15700,13.2569663297
15701,20.2173426667
15702,11.5122420385
15703,
15704,16.9683663492
15705,17.2482461379
15706,16.1331457941
15707,21.843068
15708,11.50614975
15709,4.43516177778
15710,10.5421127045
15711,0.0
15712,15.2964224762
15713,8.2222836
15714,
15715,14.3910421034
15716,15.8421019758
15717,7.43624589474
15718,0.0
15719,7.51159221053
15720,12.1760562741
15721,20.425387
15722,9.7557435
15723,6.75360432353
15724,13.2999871667
15725,14.6507911053
15726,0.0
15727,18.3970946667
15728,2.23710066667
15729,19.7364845507
15730,16.4856084615
15731,0.0
15732,-7.5810745
15733,18.2449976296
15734,19.3034581429
15735,16.6194736071
15736,0.0
15737,18.1366879752
15738,21.1813087
15739,15.6970037778
15740,11.8774496512
15741,19.7226277234
15742,9.87307263855
15743,21.1759610234
15744,19.3568895
15745,19.480142
15746,15.6374623308
15747,16.2139067266
15748,21.0665435116
15749,0.0
15750,18.8634184286
15751,
15752,13.4330243333
15753,11.8785755357
15754,16.344306
15755,15.0555084
15756,17.3557432115
15757,18.2866324865
15758,0.0
15759,13.3970749171
15760,14.1886733333
15761,12.6583944082
15762,20.6463648409
15763,3.26253735
15764,14.673624
15765,13.1104746216
15766,15.8272194
15767,19.7884101111
15768,4.2137088
15769,2.685045
15770,19.333202
15771,19.6042857368
15772,18.1280015556
15773,13.7500000097
15774,19.933176
15775,
15776,10.9378698462
15777,0.0
15778,
15779,0.0
15780,17.2469324123
15781,15.352027125
15782,18.8113554
15783,20.558823
15784,10.7617456
15785,13.2140594107
15786,9.51811112727
15787,12.5711254167
15788,17.2495674483
15789,
15790,14.7404842
15791,10.1502577692
15792,17.1175621438
15793,5.88743214286
15794,9.55753625
15795,1.59081665385
15796,19.781553963
15797,9.71315975
15798,15.3859449072
15799,20.5704625
15800,12.2715053333
15801,0.0
15802,9.91483748
15803,0.0
15804,13.72114425
15805,19.8406467377
15806,19.3707541757
15807,6.48951517949
15808,
15809,18.846023
15810,0.0
15811,
15812,8.905262
15813,15.0777725833
15814,0.0
15815,14.0599490652
15816,18.2154655
15817,9.79918588793
15818,0.0
15819,12.8947181698
15820,16.5712942857
15821,17.3997128333
15822,0.0
15823,18.520886
15824,17.5426728333
15825,20.0165762273
15826,12.9931988974
15827,20.6973842222
15828,4.14972115789
15829,12.9274703333
15830,21.3003357391
15831,19.7836773636
15832,19.7051076471
15833,16.570239625
15834,20.259504
15835,
15836,0.0
15837,0.0
15838,21.6100893333
15839,0.0
15840,0.0
15841,13.6454642759
15842,19.6250908
15843,17.6908550897
15844,12.857402
15845,17.9671821667
15846,16.3572094286
15847,14.6172955
15848,7.030301
15849,18.967399
15850,
15851,0.0
15852,0.0
15853,13.6299226429
15854,10.1017776471
15855,16.9545553333
15856,20.53184864
15857,20.2298110556
15858,15.0660473571
15859,13.9713079365
15860,12.1149085263
15861,19.269684125
15862,18.9423953333
15863,5.68722186517
15864,19.48306
15865,-6.925987
15866,9.69395375
15867,0.0
15868,0.0
15869,18.6219122162
15870,0.0
15871,0.0
15872,14.482669686
15873,12.1210362642
15874,13.4012478571
15875,6.52429633333
15876,0.0
15877,12.5617557556
15878,4.7954215
15879,18.6589864444
15880,0.0
15881,19.7860790556
15882,0.0
15883,
15884,
15885,4.882918
15886,13.6431660426
15887,0.0
15888,13.2671236053
15889,3.91391688571
15890,16.2205385091
15891,16.1787425
15892,18.2733512
15893,19.952428
15894,17.6198865
15895,19.6006768824
15896,0.0
15897,0.0
15898,11.926239
15899,17.081134037
15900,0.0
15901,17.3024784744
15902,21.199414
15903,17.796551
15904,10.7842833889
15905,14.28848325
15906,0.0
15907,
15908,0.0
15909,11.6768148846
15910,15.6964847826
15911,20.2997109333
15912,15.229330161
15913,13.204629
15914,21.593301
15915,19.3499460145
15916,0.689741935484
15917,17.7655196364
15918,19.231204
15919,0.0
15920,0.0
15921,11.5665065
15922,19.3768173333
15923,3.45614232143
15924,15.2498787059
15925,0.0
15926,
15927,15.6073320435
15928,15.2877428396
15929,15.0452624054
15930,0.0
15931,
15932,16.4467557692
15933,18.2443118333
15934,22.8126776667
15935,13.8313533636
15936,12.4603490938
15937,10.1214333404
15938,21.240206
15939,16.2711255714
15940,13.8609214
15941,13.0975515278
15942,13.5890405077
15943,6.643066
15944,0.0
15945,17.711285
15946,17.7389975
15947,18.9747898333
15948,16.2184545333
15949,12.1382348929
15950,12.6142561716
15951,16.6995385556
15952,17.28169875
15953,6.39534629412
15954,0.0
15955,11.5863478608
15956,9.89407535484
15957,0.0
15958,21.5182875
15959,21.0376041515
15960,20.8739
15961,20.2465214
15962,19.1878923333
15963,1.64839036364
15964,6.084467
15965,
15966,0.0
15967,12.4227218
15968,19.5221937381
15969,11.0164902143
15970,20.680053
15971,20.109461375
15972,19.3567872841
15973,20.0863802353
15974,14.5746601765
15975,
15976,19.4936185
15977,17.5632461641
15978,19.9085541
15979,0.0
15980,8.7266945641
15981,0.0
15982,19.9353199355
15983,8.75670985714
15984,8.7204318125
15985,0.0
15986,0.0
15987,13.7213771111
15988,18.550582
15989,21.9935148
15990,9.5184895
15991,16.8701939604
15992,21.081427
15993,19.4226511509
15994,6.16293436508
15995,11.14665504
15996,20.379668125
15997,16.059657
15998,10.0041788667
15999,19.4504629362
16000,0.0
16001,0.0
16002,6.6505503
16003,19.6757686154
16004,19.8476664773
16005,0.0
16006,9.96331689873
16007,0.0
16008,9.6207295
16009,10.1804400854
16010,0.0
16011,-18.891431
16012,0.0
16013,20.833487716
16014,17.4687755385
16015,17.9125398333
16016,21.02816975
16017,16.3043077586
16018,0.0
16019,20.5507005
16020,12.3878444
16021,19.6593296957
16022,19.1264316429
16023,3.90283478333
16024,0.0
16025,8.8997748
16026,16.3975659048
16027,12.9455131053
16028,12.419548
16029,18.9094073
16030,20.001881
16031,20.156532
16032,0.0
16033,20.4765613333
16034,16.1742527895
16035,6.8733065
16036,19.8107245625
16037,6.1322819375
16038,17.7994950217
16039,13.5533931839
16040,14.4355640333
16041,13.6377910765
16042,20.628708
16043,11.5693602258
16044,12.2577596
16045,17.8598399091
16046,14.1272249318
16047,15.618947
16048,
16049,0.0
16050,20.306332
16051,11.3717482263
16052,0.0
16053,12.3351851538
16054,7.83996356944
16055,15.1150292316
16056,19.475501
16057,0.0
16058,11.8676472903
16059,15.6595569212
16060,15.0014773175
16061,
16062,7.848762
16063,12.0017225238
16064,6.42399766667
16065,13.1415210169
16066,18.397306
16067,21.217823
16068,0.0
16069,11.4122597037
16070,14.72662125
16071,14.0606372
16072,16.11010445
16073,17.883861
16074,20.7823615676
16075,20.00048
16076,15.8432957143
16077,16.289762
16078,20.0598875385
16079,12.4174792632
16080,
16081,0.0
16082,19.1657383158
16083,21.1449993333
16084,14.626720319
16085,18.1272046667
16086,8.6095422
16087,12.5219606667
16088,11.8299334022
16089,18.9287945833
16090,9.73504102128
16091,13.2902945805
16092,9.5177075
16093,20.3836447902
16094,16.6893861277
16095,0.979526177778
16096,20.1615036842
16097,13.8914688947
16098,13.315304
16099,15.20367
16100,14.334739
16101,18.3371293427
16102,19.9228777527
16103,0.0
16104,20.2540848333
16105,17.3176466923
16106,
16107,19.412312
16108,4.402054
16109,13.2850382187
16110,14.4953972609
16111,10.8265104615
16112,15.8309681087
16113,16.2717860556
16114,18.184641589
16115,18.7748854
16116,11.034161619
16117,16.7460251111
16118,9.95931272727
16119,15.7639053939
16120,16.5576325143
16121,17.4964478833
16122,15.1293693043
16123,19.4333631176
16124,16.7419597083
16125,9.00668646774
16126,0.0
16127,10.9584549091
16128,16.9297850603
16129,13.8856313293
16130,14.6658556368
16131,20.2768142143
16132,20.5636277391
16133,0.0
16134,11.6914117143
16135,21.548065
16136,0.0
16137,11.2754737619
16138,19.963799
16139,18.4416426379
16140,18.5779526512
16141,19.7207057674
16142,16.8059998182
16143,20.1842126481
16144,21.6474951429
16145,9.34934436364
16146,11.5164954286
16147,0.0
16148,0.0
16149,-6.0908155
16150,15.3954395325
16151,21.2281368571
16152,11.9893112143
16153,2.68288219355
16154,15.8929047778
16155,13.0713591818
16156,15.7761135
16157,11.857965759
16158,10.2428305
16159,5.43623215789
16160,18.20786196
16161,14.5306515075
16162,
16163,13.3253752396
16164,11.3400384211
16165,16.3574331667
16166,19.708167
16167,0.0
16168,15.2266464375
16169,16.3077112619
16170,0.0
16171,20.50639394
16172,5.65130304167
16173,19.3148032791
16174,17.0074795
16175,13.5065916667
16176,3.68541085
16177,10.2259812381
16178,15.2880615063
16179,0.0
16180,13.1422017576
16181,14.0982505
16182,14.0507833333
16183,18.5952639583
16184,0.0
16185,20.6046793889
16186,15.8194914667
16187,20.141835371
16188,0.0
16189,15.1706165897
16190,16.1305363333
16191,15.5132917119
16192,0.0
16193,15.265584
16194,0.0
16195,19.973049
16196,10.180962
16197,17.62258025
16198,20.2380362277
16199,0.0
16200,13.2815203333
16201,16.6687545455
16202,
16203,20.5577583333
16204,11.6900474444
16205,21.1327576
16206,12.5780699231
16207,18.9980208542
16208,16.431063
16209,18.5213121333
16210,20.442641
16211,12.2194902289
16212,14.2533981429
16213,0.0
16214,0.0
16215,19.2079096279
16216,12.1178217922
16217,10.2352515
16218,20.9822886723
16219,0.0
16220,18.2386472727
16221,5.70912392857
16222,15.93896175
16223,0.0
16224,16.4945778333
16225,0.0
16226,17.8763928571
16227,17.1798085238
16228,14.14657425
16229,19.9405195833
16230,13.2123700595
16231,13.002371
16232,2.09321486806
16233,0.0
16234,20.5161352857
16235,19.44017275
16236,9.7287755
16237,20.481738
16238,15.2037518977
16239,2.89884528571
16240,0.0
16241,3.7288602
16242,13.65815625
16243,14.7234251029
16244,12.9669143143
16245,10.6193236667
16246,18.5420113846
16247,12.7424044062
16248,
16249,13.0553118659
16250,20.8618035
16251,0.0
16252,6.46070976871
16253,
16254,11.0008526049
16255,16.9471610952
16256,19.014617119
16257,20.4602285
16258,16.0803056923
16259,18.9913136667
16260,13.0555185
16261,0.0
16262,
16263,13.2729581667
16264,19.8724042222
16265,0.0
16266,19.1499601538
16267,20.1533777143
16268,9.6721875
16269,16.7801074147
16270,13.1912999091
16271,20.94787645
16272,14.4838829804
16273,17.443954125
16274,15.6751236954
16275,17.1950147241
16276,6.887361
16277,
16278,14.5174462778
16279,
16280,16.8919561429
16281,15.1096187143
16282,15.6261138333
16283,0.0
16284,5.32186943548
16285,0.0
16286,19.8589113478
16287,20.4393545
16288,16.0559823333
16289,0.0
16290,0.0
16291,16.53355275
16292,19.89553875
16293,14.2826162258
16294,17.9964924545
16295,15.3283636
16296,16.8890118333
16297,0.0
16298,12.6753279444
16299,20.3660423333
16300,10.0794055714
16301,18.779984
16302,9.179695
16303,17.7197159
16304,13.68343145
16305,17.9117010526
16306,14.834947
16307,14.8939807253
16308,18.013012
16309,7.991276
16310,9.474493
16311,17.2829172739
16312,17.6652647787
16313,17.7434234118
16314,3.05029385185
16315,0.0
16316,19.7753175533
16317,0.73017554902
16318,12.8263373636
16319,-0.449126285714
16320,18.1039963636
16321,0.0
16322,9.9856355
16323,20.6722105
16324,-6.853632
16325,10.0221182727
16326,20.1901360215
16327,0.0
16328,0.0
16329,16.9869201269
16330,14.471920625
16331,19.9807597692
16332,0.0
16333,0.0
16334,3.9495964
16335,6.60455163889
16336,20.0523225
16337,14.363751125
16338,19.9873105
16339,15.1857092979
16340,19.2310991714
16341,0.0
16342,0.0
16343,20.4686272353
16344,0.0
16345,0.0
16346,19.9324952727
16347,17.0393778571
16348,0.0
16349,4.2459802
16350,14.5897838293
16351,11.9054052905
16352,19.852747
16353,
16354,7.3554693
16355,18.0112517692
16356,0.0
16357,2.65993871429
16358,4.264049
16359,
16360,19.77308
16361,17.0212447619
16362,10.3371435
16363,18.0849861818
16364,18.24544255
16365,0.0
16366,17.7877682609
16367,0.0
16368,17.6089936667
16369,18.5079945
16370,19.4365455
16371,10.1576925
16372,14.992253
16373,
16374,
16375,
16376,17.82674125
16377,16.8616235187
16378,14.5697612017
16379,21.1062921818
16380,
16381,14.39234208
16382,8.0095866
16383,20.0301437273
16384,20.66342325
16385,18.468566
16386,17.4253636154
16387,19.1117496
16388,8.41838325926
16389,20.9407765
16390,14.5634319798
16391,0.0
16392,14.1728875
16393,19.7503065747
16394,19.6075718947
16395,17.9078748929
16396,15.3717405733
16397,15.6688495556
16398,8.74110826923
16399,21.661431803
16400,18.6837313846
16401,
16402,21.6757388958
16403,19.3380747778
16404,9.996056
16405,13.9919442857
16406,17.140114129
16407,14.9675497857
16408,7.6720507907
16409,16.4341135402
16410,20.9284452857
16411,14.9976412881
16412,0.0
16413,0.0
16414,4.575678
16415,0.0
16416,18.0887358
16417,14.93469475
16418,12.1717042326
16419,20.2823068333
16420,-12.7610627273
16421,0.0
16422,0.0
16423,18.8908077143
16424,18.9021095128
16425,18.7912645
16426,0.0
16427,18.3132169614
16428,11.8754834811
16429,13.1242291293
16430,16.250586063
16431,0.0
16432,-5.256248
16433,14.819378
16434,4.55574054167
16435,0.0
16436,22.176226
16437,0.0
16438,0.0
16439,9.9866055
16440,0.0
16441,11.393697
16442,
16443,12.6774778333
16444,0.0
16445,13.7525396471
16446,1.52591726087
16447,18.672249
16448,18.6143818
16449,19.0113746719
16450,14.1105646667
16451,0.0
16452,18.800868
16453,12.0806139649
16454,17.3390799744
16455,5.51373825
16456,8.38313808333
16457,10.68003725
16458,13.5162082366
16459,17.980338
16460,0.0
16461,9.93974375
16462,17.3529655429
16463,0.0
16464,-13.381289
16465,0.0
16466,10.6217394
16467,16.3742957308
16468,20.5579632083
16469,0.0
16470,10.6651812667
16471,17.8888325385
16472,19.1225298235
16473,7.82697461111
16474,0.0
16475,11.7839232979
16476,16.18206815
16477,6.94061733333
16478,19.8196711081
16479,16.6582648571
16480,16.3908133333
16481,0.0
16482,9.61540816667
16483,
16484,
16485,0.0
16486,11.2028251429
16487,11.5504046875
16488,13.3191869091
16489,21.222091
16490,0.0
16491,19.0904054286
16492,9.4806485
16493,12.41882
16494,3.7434975
16495,16.3360995
16496,16.768711125
16497,17.2299708511
16498,15.5673475
16499,0.0
16500,0.0
16501,16.013518
16502,19.8204340465
16503,19.4065301346
16504,16.3994315
16505,0.0
16506,20.4356958333
16507,17.048389
16508,18.1892325591
16509,10.412483339
16510,21.485908
16511,9.03472042857
16512,10.2640306897
16513,18.2317970606
16514,8.64280110526
16515,15.2909421154
16516,19.3818931429
16517,9.12323684615
16518,3.53279363636
16519,0.0
16520,12.765151
16521,13.0605174918
16522,15.151012125
16523,17.6558765769
16524,4.1118114
16525,16.3548055
16526,0.0
16527,12.6663200714
16528,19.90620195
16529,3.06156486957
16530,18.7913690933
16531,17.883721375
16532,14.6787294
16533,6.96137842857
16534,18.2690673333
16535,14.29605675
16536,15.9334243
16537,15.08388725
16538,
16539,13.6994093333
16540,13.0516286909
16541,13.548019479
16542,11.7212599091
16543,0.0
16544,1.26099114286
16545,20.4362487059
16546,0.0
16547,7.25180985
16548,0.0
16549,14.3347165067
16550,19.5144137333
16551,2.35012
16552,15.7729126667
16553,7.6921745
16554,14.4668616
16555,18.6208764915
16556,13.2203127812
16557,4.86387825
16558,10.9323231304
16559,13.5126638732
16560,0.0
16561,6.77429033333
16562,0.0
16563,12.82928104
16564,8.8317922381
16565,20.452968
16566,0.0
16567,18.9552922143
16568,0.0
16569,19.712028
16570,17.28358188
16571,18.4301753158
16572,16.8601992784
16573,17.7832117422
16574,20.423571
16575,10.4466557308
16576,0.0
16577,0.0
16578,18.5349422381
16579,16.0424162344
16580,9.81872505263
16581,0.0
16582,18.3175870566
16583,17.837383025
16584,0.0
16585,0.0
16586,16.1999976301
16587,9.1319914902
16588,13.591181
16589,21.0817980417
16590,20.9227
16591,0.0
16592,13.5237620806
16593,20.9868036957
16594,7.88790086364
16595,19.320081697
16596,1.07828622222
16597,0.0
16598,14.8899257
16599,15.8502746976
16600,17.668686
16601,21.5010530769
16602,13.4883681538
16603,20.658777
16604,17.791133
16605,
16606,7.02327133333
16607,19.9682107857
16608,0.8414218
16609,0.0
16610,18.0208052531
16611,11.9787472
16612,15.28622225
16613,20.758186
16614,0.0
16615,11.5292446667
16616,9.51675725
16617,0.0
16618,7.38719072
16619,0.0
16620,16.8503844701
16621,
16622,18.391605
16623,1.42865586667
16624,0.0
16625,19.25748
16626,0.0
16627,7.55518268254
16628,1.666378
16629,0.0
16630,1.64107325
16631,4.65242638462
16632,19.0673548421
16633,21.88202
16634,20.6754331148
16635,17.9115634615
16636,18.9356178113
16637,17.6933378286
16638,9.612663
16639,13.1738055577
16640,20.8608671429
16641,0.0
16642,5.18964647619
16643,16.4193604545
16644,2.25060633333
16645,12.90522975
16646,
16647,10.6262494839
16648,13.9419265724
16649,0.0
16650,9.4430248
16651,12.2472644375
16652,17.4690326
16653,0.0
16654,11.579065766
16655,0.0
16656,19.9785458
16657,2.74828076812
16658,18.7567550833
16659,0.0
16660,0.0
16661,11.219356
16662,6.409941125
16663,14.2441930194
16664,16.9499082381
16665,9.914766
16666,19.753622
16667,10.33732875
16668,17.7331911653
16669,19.477253
16670,17.0745014384
16671,9.468308
16672,8.51985342857
16673,6.69662225
16674,
16675,18.1979229231
16676,11.803927
16677,
16678,4.9290875
16679,16.0128828333
16680,15.001429
16681,16.1323223585
16682,0.0
16683,7.59779478947
16684,17.3260825346
16685,11.2320991159
16686,14.7816160952
16687,14.725954219
16688,17.0583791875
16689,14.3048819265
16690,18.8504622885
16691,10.9366027861
16692,19.7202188333
16693,12.437753
16694,-16.788389
16695,18.2545871
16696,14.3072999796
16697,16.6615343394
16698,13.5390944259
16699,18.0937491
16700,18.3055892835
16701,16.4674135227
16702,19.5712500625
16703,16.1763593488
16704,-1.034944
16705,12.5303625352
16706,14.6930637671
16707,19.781265087
16708,17.0241052857
16709,14.6728153846
16710,19.8136557
16711,11.216202
16712,15.4821051324
16713,19.5275756471
16714,10.4930473529
16715,16.8615181154
16716,12.7058850505
16717,18.1955609339
16718,15.5274012472
16719,0.0
16720,
16721,20.4055095686
16722,0.0
16723,15.7896043871
16724,1.95920705556
16725,0.0
16726,0.0
16727,
16728,4.0262658
16729,7.08283355556
16730,18.9035632353
16731,0.0
16732,13.862202
16733,10.2970302
16734,-4.55502641667
16735,17.7039180455
16736,8.27236473913
16737,16.732585122
16738,12.591911
16739,10.4796196579
16740,10.3362815
16741,20.25978185
16742,9.66213757732
16743,0.0
16744,15.9769597826
16745,20.145281
16746,11.2144536842
16747,14.7285544103
16748,0.0
16749,18.1895325333
16750,17.7594816875
16751,18.3772863529
16752,15.4137451017
16753,8.00278521053
16754,6.14417820183
16755,14.2996134727
16756,10.4511401429
16757,21.364377
16758,16.3300150667
16759,15.6970134444
16760,11.1683635714
16761,20.0446508462
16762,19.4344945
16763,19.6337210233
16764,12.0480111304
16765,1.62483661905
16766,5.031471
16767,20.1572462895
16768,0.0
16769,20.4600215217
16770,17.2419750667
16771,8.60816854167
16772,12.8199033294
16773,18.075564125
16774,18.421029
16775,20.9681424286
16776,21.2417823333
16777,10.9561424091
16778,16.6670681042
16779,13.2862131
16780,11.1452658727
16781,17.3609315161
16782,19.9272468242
16783,5.160492
16784,0.0
16785,17.6435617857
16786,16.5815155
16787,17.3770926316
16788,15.9616159
16789,8.3794794
16790,20.1438275
16791,16.2610337647
16792,
16793,16.5810450714
16794,13.7813061667
16795,19.2195800517
16796,20.5305466098
16797,0.0
16798,17.465143
16799,9.1433065
16800,12.000584875
16801,17.5234176522
16802,
16803,17.8258506429
16804,
16805,12.2118278996
16806,14.7621346154
16807,17.0480388571
16808,13.8021833333
16809,18.5104128333
16810,16.7189883889
16811,18.0237065217
16812,17.3501255802
16813,
16814,18.9244420312
16815,0.0
16816,11.49051675
16817,3.76454911765
16818,10.7287415169
16819,15.49437825
16820,16.5387060299
16821,18.5065400909
16822,12.5908049527
16823,10.8934298846
16824,14.2656708696
16825,-0.383477
16826,20.5464983277
16827,13.6584738765
16828,15.3768964
16829,
16830,21.8007358
16831,0.0
16832,24.0328015
16833,20.6957908333
16834,0.0
16835,16.88894378
16836,11.5651269877
16837,16.308413
16838,12.6302379848
16839,-2.51272487143
16840,0.815138297872
16841,
16842,19.7458358333
16843,10.8070075491
16844,14.4304997105
16845,12.3384880556
16846,7.3731935
16847,3.805377
16848,0.0
16849,13.2555307586
16850,0.0
16851,8.01162138235
16852,18.6282285714
16853,16.5506257
16854,19.057003
16855,15.01588075
16856,8.63026365854
16857,12.5125003478
16858,17.6993483474
16859,16.8961387805
16860,19.7952012889
16861,19.1644808889
16862,19.068466
16863,17.2407429286
16864,0.0
16865,0.0
16866,0.0
16867,0.0
16868,15.1158391786
16869,4.778161625
16870,18.1197672
16871,19.925222875
16872,8.78845667606
16873,13.8618337941
16874,0.0
16875,17.5869040625
16876,16.7679145
16877,14.415314
16878,17.6344621429
16879,9.50405909524
16880,19.606267
16881,0.0
16882,-2.52930342857
