id,current_card_limit_avg
12038,1.5411716
12039,1.60598552586
12040,-1.477563125
12041,7.52104296605
12042,-2.277655375
12043,1.163326
12044,11.179051617
12045,4.5364651375
12046,-2.18706230769
12047,8.28089514286
12048,-2.5870372
12049,-0.973751866667
12050,0.014382
12051,6.68482555556
12052,-2.627789
12053,-1.22433457143
12054,12.6072370588
12055,2.4158775625
12056,-2.119483
12057,-0.609053928571
12058,0.558957230769
12059,8.29498944828
12060,16.2226961905
12061,1.56031005769
12062,15.44877925
12063,-1.4206625
12064,13.3803730909
12065,11.4083153333
12066,17.727324
12067,-10.6471091304
12068,-1.29588233007
12069,-4.53467225
12070,6.82551973913
12071,-1.177673
12072,
12073,5.6323376
12074,-2.3950815
12075,-1.08812775
12076,16.961891
12077,5.98887875862
12078,17.582866
12079,7.51857384375
12080,-0.458605235294
12081,-1.85042970588
12082,16.7937116
12083,-1.63919325
12084,-0.560631428571
12085,-0.758493
12086,20.1965606667
12087,19.6856512778
12088,10.83723888
12089,12.4150918571
12090,-2.52158175
12091,
12092,-2.04873119672
12093,9.74100255556
12094,0.632868125
12095,2.92591652475
12096,6.96342675
12097,8.29178586441
12098,7.09964144444
12099,-4.67562413043
12100,-1.8820276
12101,-2.222593
12102,9.11301436842
12103,9.82583216667
12104,4.71098814689
12105,18.0944233333
12106,17.97971
12107,
12108,7.17484225
12109,6.32952247368
12110,-0.73181892
12111,19.230023
12112,11.8056905227
12113,
12114,-0.2126576
12115,10.6599688
12116,6.417578
12117,
12118,6.86835735616
12119,8.70897533945
12120,-2.90357433333
12121,4.878632
12122,13.8753672836
12123,3.84822956667
12124,-2.12611963866
12125,-1.4900015
12126,17.697642
12127,11.495566
12128,17.6951437222
12129,1.883466
12130,
12131,
12132,16.6992699
12133,4.823720375
12134,19.0972138333
12135,17.919816
12136,9.72932151765
12137,0.03491125
12138,-2.303379
12139,-25.9630955385
12140,18.6072787407
12141,5.94389612121
12142,12.437212
12143,1.157658
12144,3.41851078571
12145,-1.058779
12146,17.774702
12147,-0.416116170732
12148,-0.596523647059
12149,9.20169225
12150,12.3940135625
12151,5.25151028261
12152,-1.380513125
12153,-1.688095
12154,
12155,0.490181813953
12156,6.12132636364
12157,-1.61802387097
12158,-0.399624037037
12159,17.8959615
12160,3.79577415789
12161,
12162,10.5917389091
12163,-2.302579
12164,17.927552
12165,5.89504969231
12166,10.122401625
12167,-1.5160129
12168,
12169,18.5484361429
12170,7.31819685714
12171,10.6353042
12172,10.4729562083
12173,-2.055004
12174,5.47894224893
12175,-2.20849713333
12176,-0.604506941176
12177,-1.589989
12178,17.4950808182
12179,18.512739
12180,-3.1658305
12181,18.218193
12182,1.81707091228
12183,-1.3141146
12184,-3.007754
12185,17.37697675
12186,9.96902704762
12187,
12188,
12189,-1.9479508
12190,-0.907052538462
12191,-0.606742666667
12192,4.29952184
12193,2.97437745588
12194,1.748935
12195,13.5126862857
12196,13.8815734107
12197,-0.30779275
12198,-1.51971375
12199,-1.946401
12200,0.251228705882
12201,-1.556429
12202,-2.281526875
12203,0.406181428571
12204,-1.65636253333
12205,8.91341933333
12206,17.9145237917
12207,5.91432072727
12208,3.23308783333
12209,9.626681125
12210,-0.116031
12211,8.44979391667
12212,-1.35808358824
12213,15.5344549048
12214,7.76221995238
12215,9.6697806
12216,17.956015
12217,10.8441707228
12218,-0.27640575
12219,
12220,-8.195092
12221,-0.0891465172414
12222,-0.620760761905
12223,-0.999824932584
12224,-1.41601
12225,0.0
12226,
12227,-2.3567275
12228,-1.75868653333
12229,-2.8415385
12230,11.6509448571
12231,7.188549
12232,2.317856
12233,18.3804815
12234,3.91916577551
12235,16.453989
12236,
12237,
12238,-7.56551733333
12239,4.31748273684
12240,-2.388849
12241,-2.35411895238
12242,9.055329
12243,4.01906978095
12244,-5.1691312
12245,13.9827548
12246,13.9386751667
12247,16.9978836
12248,-1.07331434545
12249,11.0570926
12250,2.23564144615
12251,
12252,-0.39162925
12253,0.76743545
12254,7.73528903125
12255,1.34548986047
12256,5.27989434783
12257,19.584313
12258,-0.722895909091
12259,6.42586981818
12260,17.5786715
12261,8.69391923438
12262,
12263,0.0
12264,
12265,0.755265777778
12266,19.3076513043
12267,5.66410590625
12268,
12269,-0.904535652174
12270,-2.3449342
12271,5.02817871111
12272,3.40712908
12273,
12274,
12275,8.48686607143
12276,2.515458
12277,17.7574986129
12278,9.28979051124
12279,-2.92062861538
12280,6.74073348276
12281,18.48218675
12282,3.53988755588
12283,12.7489744884
12284,9.0465392
12285,12.7832394038
12286,1.38474450952
12287,-0.697309022727
12288,7.08047434
12289,7.19600673684
12290,-1.74808024845
12291,1.09593455
12292,-1.99997892857
12293,-0.10867175
12294,4.7620602053
12295,-0.386289421053
12296,-0.251105818182
12297,8.03100794118
12298,-1.7227973125
12299,-0.0530045
12300,0.688903
12301,-12.1594275217
12302,16.4402691818
12303,
12304,
12305,-0.388841455696
12306,8.625511
12307,-4.415027
12308,-3.3099815
12309,-0.528241
12310,14.0552537812
12311,6.53270463636
12312,-1.20772866667
12313,-7.4775018
12314,-1.61234155932
12315,3.76708495263
12316,-0.860692636364
12317,1.60218619186
12318,-12.036432
12319,4.16658202941
12320,
12321,-3.12530827778
12322,-3.14990553153
12323,10.9604574157
12324,-3.615657
12325,12.6002051481
12326,-0.00515536585366
12327,-2.29637575
12328,
12329,0.00969302739726
12330,
12331,
12332,12.7823906538
12333,0.820720631579
12334,3.18494708333
12335,5.05045242105
12336,1.58203709434
12337,-1.33716394
12338,0.374610136364
12339,-1.98195909091
12340,8.99150294286
12341,11.2529891765
12342,6.93135778571
12343,12.0673533571
12344,8.68357617391
12345,1.45759213043
12346,-0.124498788462
12347,3.32722965517
12348,-0.610992285714
12349,-0.718572083333
12350,-1.66838708333
12351,4.54112401754
12352,
12353,-1.54391816
12354,2.51896715789
12355,2.64863384444
12356,8.1666481
12357,10.4364204
12358,18.8166949286
12359,-1.420479375
12360,9.37849991667
12361,-2.37687283333
12362,-2.00120819048
12363,8.08917516667
12364,9.50653863158
12365,-3.67546561491
12366,2.93937885
12367,
12368,5.11159192473
12369,-1.077169125
12370,4.57705536538
12371,-1.38957188235
12372,-3.57869704167
12373,0.440907551724
12374,4.55349433333
12375,-0.0109871714286
12376,0.0
12377,-0.184411401408
12378,-3.03485366667
12379,-0.0316465054348
12380,-0.1672156
12381,17.1400203333
12382,
12383,16.8806597692
12384,-0.8573335
12385,2.31745821014
12386,
12387,14.6110844444
12388,-2.95893346154
12389,11.8548783692
12390,
12391,-1.426399375
12392,-0.742695
12393,19.5773
12394,-1.2079629
12395,-2.43289892381
12396,5.73989366667
12397,17.667725
12398,-1.44392134375
12399,18.796625
12400,-0.31606752381
12401,-0.6716655
12402,-4.28898390499
12403,17.4744305
12404,18.361142
12405,0.00316426785714
12406,-0.349084696629
12407,-0.2852846
12408,17.6862782195
12409,18.522835
12410,3.75029636364
12411,2.65489839041
12412,17.9112008
12413,-0.196188548387
12414,
12415,15.991328
12416,4.15653668
12417,10.619246
12418,9.01936664286
12419,5.333511
12420,5.21305384615
12421,
12422,
12423,16.289724
12424,-0.635825322581
12425,
12426,4.16468956522
12427,-2.63893123077
12428,2.333012
12429,4.83798091667
12430,2.02578870513
12431,-1.90941286667
12432,1.5163626
12433,1.19676318519
12434,-0.683096
12435,7.00806683333
12436,-1.33973703922
12437,14.0189942917
12438,-3.76461357143
12439,4.6766722847
12440,1.66074144444
12441,-2.31537493103
12442,8.15903601887
12443,
12444,1.79473101538
12445,2.4622834
12446,-2.035925
12447,2.96557266667
12448,-2.85847863158
12449,4.37248891667
12450,-1.47262803846
12451,-0.95136525
12452,16.9578168235
12453,10.5878537
12454,-0.207248875
12455,-1.3709045
12456,2.51486713333
12457,
12458,4.49693213514
12459,-2.205165
12460,5.694019
12461,17.6954293333
12462,-0.158261894737
12463,5.13127933333
12464,5.43774022222
12465,
12466,5.68539107921
12467,17.40115216
12468,
12469,17.9539139444
12470,10.5745324857
12471,5.87317522222
12472,6.02414666667
12473,19.2126823333
12474,-1.0550196
12475,0.162790916667
12476,1.60628241176
12477,8.20551596429
12478,8.31532421311
12479,1.712991
12480,-0.878262
12481,-1.84097328571
12482,10.8179964
12483,
12484,-0.417861120567
12485,
12486,4.51116566667
12487,1.72484
12488,
12489,-0.124422647059
12490,9.80226449587
12491,5.70724464151
12492,-0.3075407
12493,-3.46644342857
12494,6.90491710448
12495,7.635584
12496,
12497,1.83269195652
12498,15.878924
12499,7.05349232584
12500,-0.101232145161
12501,-0.501382108696
12502,13.52820015
12503,-1.9806385
12504,-1.73534327778
12505,9.82002725926
12506,16.884869
12507,-1.65260628986
12508,-0.183263653846
12509,-0.836327666667
12510,5.2733694
12511,4.61311846341
12512,14.82410165
12513,-0.488221921569
12514,-2.302585
12515,
12516,6.69063373333
12517,15.8673852949
12518,-3.12122963889
12519,0.429562141026
12520,-9.33397168966
12521,5.01055616667
12522,13.4324106667
12523,
12524,4.868545
12525,-0.255203
12526,15.9850636111
12527,3.69485248148
12528,9.4739706
12529,0.064061
12530,-0.552284266667
12531,19.729754
12532,3.47044637778
12533,8.82103157426
12534,3.860219
12535,19.912098
12536,-0.417431921875
12537,17.007768625
12538,12.0619739167
12539,
12540,9.32877770909
12541,-0.316224333333
12542,16.0952475
12543,2.1891074
12544,
12545,0.135094676471
12546,-2.63157811111
12547,8.04929075
12548,
12549,
12550,17.9741151875
12551,-1.25672675
12552,4.23134653125
12553,18.2652907895
12554,16.498148
12555,5.39261235294
12556,-0.284581257576
12557,17.220835
12558,
12559,2.38911911765
12560,8.8837289375
12561,17.888926
12562,15.8104134444
12563,18.8087115
12564,5.59581796047
12565,7.89103463636
12566,-3.12085522222
12567,7.2347405
12568,0.1467641
12569,6.13046547059
12570,6.63814981481
12571,
12572,9.1260256383
12573,-0.139949060606
12574,-15.548422
12575,-2.114668
12576,-4.75408646154
12577,
12578,-2.786105
12579,4.12149866667
12580,4.84366758333
12581,-3.68266971429
12582,
12583,9.45413208333
12584,5.09587718571
12585,5.85513116667
12586,1.2229619661
12587,-2.31170166667
12588,
12589,16.999099
12590,-2.302582
12591,-0.971908684211
12592,-2.59900016667
12593,-0.7653962
12594,13.5443665
12595,0.571422266667
12596,8.95098311111
12597,
12598,9.27356148936
12599,20.9749427273
12600,
12601,
12602,-1.272988
12603,
12604,14.4689697895
12605,
12606,-0.00329714
12607,16.221323875
12608,2.3270604386
12609,8.103476
12610,4.25100440146
12611,9.052262
12612,19.7282720625
12613,7.22636595
12614,16.154207
12615,17.698361
12616,-2.77236089655
12617,8.55324733333
12618,-0.441652916667
12619,-8.86571333333
12620,17.646077
12621,5.33977308333
12622,-0.906322012987
12623,-0.348297078125
12624,1.39383182927
12625,-3.39631535065
12626,
12627,-1.65011586875
12628,4.89677771429
12629,
12630,
12631,4.462059625
12632,-1.91905166667
12633,6.94737088667
12634,4.16595174286
12635,-3.329637
12636,6.90488211538
12637,6.70526598947
12638,-0.496706294118
12639,-0.00655563758389
12640,12.5029175
12641,1.49583830702
12642,-0.780523666667
12643,19.912972
12644,-0.310094
12645,18.6263629583
12646,8.69016
12647,-2.02403454839
12648,-0.586122307692
12649,6.07947869643
12650,-5.64621512069
12651,5.35551485714
12652,-1.48801466667
12653,
12654,4.31175602239
12655,3.09598369355
12656,2.78072271845
12657,9.24975212121
12658,-2.09460025
12659,-2.302585
12660,17.1523911667
12661,3.96373948214
12662,12.1202019677
12663,7.2381305
12664,9.65553533333
12665,-3.11626815385
12666,0.53429262406
12667,-12.0177319
12668,14.231902
12669,4.37113717647
12670,19.4787956316
12671,15.4297488571
12672,-1.53756693548
12673,-0.8430923
12674,0.1242045
12675,
12676,0.453107
12677,6.62670929851
12678,5.9982041215
12679,
12680,16.3697073333
12681,4.4190457027
12682,-2.9968795
12683,2.82824317021
12684,
12685,-2.231515125
12686,2.40046310619
12687,-2.86992214286
12688,14.6217773846
12689,15.451976
12690,-1.43375016667
12691,-0.891973851852
12692,7.45323808571
12693,
12694,-1.67038651304
12695,9.92861939767
12696,0.881542058824
12697,6.25266704
12698,-9.51897033333
12699,-4.65853518182
12700,3.27556221359
12701,16.595975
12702,-2.0515057095
12703,9.7457629
12704,15.8324279
12705,
12706,12.3395295405
12707,16.752395
12708,4.51326991111
12709,-1.46650614286
12710,1.68354486885
12711,17.03634875
12712,17.8909476119
12713,0.882862882353
12714,9.3073265
12715,-0.052188
12716,15.651421
12717,11.5925556
12718,3.66545285965
12719,19.179328
12720,2.09491173469
12721,6.05710949618
12722,5.03079901351
12723,0.085794
12724,2.59580909091
12725,-1.301304
12726,4.49518671429
12727,12.8775502647
12728,-3.09224247368
12729,3.18740614286
12730,1.90903150575
12731,15.8592846875
12732,3.84178266667
12733,-1.64120995
12734,-0.116575943396
12735,2.23651280682
12736,
12737,16.3990309333
12738,-0.371270421965
12739,9.59738530667
12740,6.8694369
12741,
12742,-1.04252415385
12743,-0.655106913043
12744,11.9069443333
12745,18.2880624444
12746,-3.34448929412
12747,1.38355255263
12748,3.68484488757
12749,10.6459961667
12750,-2.05723833333
12751,8.73321108667
12752,12.7348857778
12753,
12754,2.1106046
12755,3.50747592593
12756,-0.6745471
12757,1.76166863855
12758,-0.207531
12759,
12760,18.9754447857
12761,1.96566185714
12762,1.03271942857
12763,-2.23710072222
12764,8.6052405
12765,-0.832256347826
12766,11.7049130517
12767,18.8690840741
12768,1.80572282609
12769,1.66850296825
12770,
12771,9.53082972222
12772,
12773,-1.46833087097
12774,7.22388257895
12775,-2.88688
12776,17.9752140588
12777,5.14903821429
12778,15.5348759643
12779,19.1454936667
12780,7.54010428409
12781,2.49124041758
12782,3.99152832819
12783,5.391501
12784,18.8286565
12785,10.6642184545
12786,-0.369113470588
12787,-6.33280805714
12788,-13.5186155185
12789,-17.8582175714
12790,19.04079
12791,2.70165434783
12792,1.28523285714
12793,10.4487934638
12794,-1.2858046
12795,4.46701348571
12796,-2.373906
12797,-1.51097471014
12798,-2.11852018182
12799,
12800,0.0169040952381
12801,-3.24566953846
12802,-2.27965972727
12803,-1.91600109184
12804,0.806321186667
12805,6.31832255975
12806,10.3401996923
12807,4.64017975758
12808,5.28041533333
12809,-6.16525317582
12810,4.76835875
12811,16.8604816667
12812,-0.304523111111
12813,19.5116123333
12814,-0.291678625
12815,6.26195374026
12816,17.6492474
12817,-3.97078653846
12818,12.8667234375
12819,8.04036493182
12820,0.260008656716
12821,1.34461028571
12822,17.918759
12823,15.3495346667
12824,
12825,-1.54909834783
12826,-6.18330182353
12827,-2.63686273881
12828,10.2006154557
12829,6.82308266667
12830,2.5438244
12831,-0.527146512821
12832,10.2170078305
12833,3.192559625
12834,12.6390217123
12835,6.2900115
12836,
12837,18.569760625
12838,7.20963552174
12839,4.08893163158
12840,6.65786263559
12841,4.84433234375
12842,-0.420894324324
12843,
12844,-1.45251090698
12845,3.90571454054
12846,-1.185551
12847,
12848,-0.353382756522
12849,18.155767
12850,9.33964829032
12851,3.0910685
12852,14.62997875
12853,8.36295333333
12854,4.18266387273
12855,3.93553807895
12856,
12857,-2.6045324
12858,0.714423722222
12859,18.5451046667
12860,6.52964891667
12861,-2.55622546939
12862,6.2757674375
12863,
12864,-0.87059055
12865,-0.115844428571
12866,
12867,
12868,
12869,6.74733314286
12870,-1.522812
12871,3.12439580769
12872,-1.788035125
12873,4.85197740909
12874,-1.81834663265
12875,-2.3025745
12876,
12877,-1.70181031579
12878,9.8845089697
12879,10.5107053704
12880,-0.6585310625
12881,6.22229032353
12882,3.56633851111
12883,2.792713625
12884,-0.12936312963
12885,5.73431204082
12886,10.13888535
12887,
12888,5.41881036
12889,-1.01003425
12890,5.1202857561
12891,-16.971691
12892,7.224905
12893,-2.3502986
12894,8.441821
12895,1.75819382759
12896,-14.051009
12897,2.82804469231
12898,5.25647886726
12899,9.21911515
12900,17.8776244286
12901,16.7340791429
12902,-3.72287165385
12903,-3.02821129412
12904,-0.7534348
12905,
12906,0.807357608696
12907,-0.2541355
12908,0.209444
12909,3.58292036111
12910,2.13386643902
12911,20.5799575
12912,19.1575788
12913,14.0244285
12914,10.193067907
12915,9.5241545
12916,-4.17587244444
12917,
12918,-0.319269
12919,14.0253175
12920,15.762400625
12921,-5.11965538776
12922,-1.57469570588
12923,
12924,-8.1733076
12925,-1.37033434146
12926,17.156225
12927,8.12715749306
12928,-2.68032831579
12929,-10.2888496667
12930,-1.08280584211
12931,-0.425166217391
12932,-2.4550634386
12933,-2.35234261538
12934,6.80486870732
12935,3.059671
12936,-2.300718
12937,
12938,-5.05557833333
12939,4.87785426154
12940,0.0
12941,9.0162856
12942,-2.43904166667
12943,
12944,
12945,19.5473313333
12946,-1.15876488462
12947,17.672133
12948,-1.7686
12949,0.122768
12950,4.78472888542
12951,-0.531744666667
12952,5.46589209091
12953,19.6997898462
12954,17.2664265
12955,
12956,
12957,17.6155655176
12958,
12959,0.0608533333333
12960,3.39535797059
12961,
12962,16.0179916
12963,
12964,13.4220866667
12965,8.65821604762
12966,-2.42961696296
12967,-2.3371079
12968,-0.358355392157
12969,6.7088241
12970,-2.72704680435
12971,
12972,5.18952923718
12973,7.970135
12974,
12975,-0.407012
12976,12.9193177857
12977,6.80854084
12978,12.95669132
12979,18.9525668824
12980,4.3074705
12981,-0.307801428571
12982,2.88025444444
12983,-0.660388
12984,11.5737588333
12985,0.33504864
12986,9.77554404286
12987,18.9293155
12988,0.556474307692
12989,13.1399252187
12990,-2.98217928571
12991,-3.5206636
12992,
12993,7.16072
12994,18.7384465
12995,-5.4296634
12996,17.6386885556
12997,-2.40648220805
12998,7.22885889937
12999,2.43052732283
13000,-3.43550407143
13001,12.5552429286
13002,2.32457103289
13003,10.6627150537
13004,0.912886214286
13005,7.11305463636
13006,-2.313899
13007,7.83262522857
13008,2.7633763
13009,3.453265
13010,-2.15792448077
13011,-11.5949003333
13012,-10.3394789273
13013,4.25472490504
13014,6.55938328205
13015,-1.461342125
13016,-1.688129
13017,-3.161907
13018,2.20826939583
13019,-4.13681997222
13020,2.11476211111
13021,1.96652967105
13022,3.49863883333
13023,15.3151115536
13024,-1.73069139286
13025,-2.28564985714
13026,-0.949715181818
13027,
13028,5.17666539487
13029,-0.0830734603175
13030,-2.302585
13031,-1.87123321739
13032,
13033,4.71558830952
13034,-0.44969125
13035,
13036,18.9854674286
13037,19.22939
13038,9.94815138095
13039,3.62901439815
13040,17.86066
13041,6.83782504274
13042,4.46582225
13043,10.50409566
13044,-2.89482066667
13045,1.797236
13046,0.263150513514
13047,6.93767105556
13048,7.411047
13049,2.57686515517
13050,6.81693581579
13051,-0.0133445714286
13052,0.3560249
13053,
13054,0.952452590909
13055,10.5405880769
13056,8.05086923256
13057,-1.02075822656
13058,1.62755221429
13059,1.85037307407
13060,-1.70760250617
13061,1.15196729412
13062,-1.60758141463
13063,14.3655557333
13064,0.0329646666667
13065,13.0763044286
13066,-1.78062620313
13067,8.99940817391
13068,5.9034886129
13069,-2.20014618182
13070,18.767524
13071,-1.82367484615
13072,6.70793323729
13073,18.205635
13074,4.93248992638
13075,
13076,-2.10919552857
13077,-2.53897844444
13078,-2.8658995
13079,8.36388424468
13080,3.31742580952
13081,-1.320927
13082,0.801029659574
13083,-9.73170166667
13084,2.39936521429
13085,18.5390018333
13086,3.06731569935
13087,0.323584043478
13088,18.9617995
13089,
13090,6.27852771429
13091,-1.5464940625
13092,10.533010381
13093,17.8828805
13094,-2.921604
13095,0.111895
13096,8.29639226923
13097,-1.25160633333
13098,13.3540946923
13099,5.06329604348
13100,14.9282804615
13101,-1.32813486667
13102,-1.31987685185
13103,-2.4489572
13104,11.1512764167
13105,-0.1263564
13106,9.74278625
13107,1.20199216
13108,-0.494777904762
13109,5.61511075
13110,6.59108684
13111,6.70653893506
13112,9.50331
13113,17.2618828
13114,7.64079023214
13115,4.83256657143
13116,1.44099247436
13117,3.85257190909
13118,
13119,-1.0594905
13120,-1.15083268421
13121,4.05108666667
13122,
13123,6.36157403415
13124,-0.011052
13125,16.7638387778
13126,-0.756257
13127,-0.349432846154
13128,9.110566
13129,4.403600576
13130,4.15612478125
13131,-3.27464725
13132,3.18172709929
13133,-1.41766475342
13134,10.475082
13135,-1.07591505556
13136,
13137,-1.492103
13138,-5.64014357143
13139,8.49646478846
13140,7.0595685
13141,3.81831455
13142,11.5412432105
13143,-0.4711297
13144,16.97112035
13145,10.2876309444
13146,3.05031086076
13147,-3.80883469231
13148,-1.2240110303
13149,0.318874482759
13150,-11.5351485
13151,-1.6545568
13152,0.0
13153,15.0142035556
13154,18.543116
13155,18.714502
13156,4.07689814286
13157,
13158,7.80799902597
13159,4.70386625
13160,7.46978506522
13161,19.9888155556
13162,-2.5431958
13163,-1.55834774908
13164,9.95966655
13165,-4.69273484615
13166,-0.503183382979
13167,4.7390789
13168,-3.29070070588
13169,3.56740821277
13170,15.6493494583
13171,-1.7820254
13172,0.866309275862
13173,18.7993246
13174,-1.69712178378
13175,15.6061352093
13176,10.1513138228
13177,17.96825175
13178,-3.38973185366
13179,-2.13704181481
13180,-1.09666188889
13181,3.26725531111
13182,-1.48174781651
13183,18.402479
13184,18.77396775
13185,13.940179
13186,-0.0510589655172
13187,-0.7721425
13188,3.61328218182
13189,-2.710475
13190,-5.98704023529
13191,-0.789537616162
13192,0.461015428571
13193,-2.74144835652
13194,11.5412432105
13195,1.541106
13196,-3.38102492683
13197,1.40492373188
13198,-0.54224525
13199,4.90082009231
13200,-3.14812816667
13201,18.7114792857
13202,-2.53233875
13203,-1.06983822222
13204,17.7608675714
13205,2.91814553846
13206,17.57061
13207,20.557751
13208,3.83401944444
13209,5.10900256364
13210,-0.036276
13211,18.554839
13212,5.48126083077
13213,
13214,1.1001455
13215,0.982919676471
13216,5.46827838889
13217,8.6514060625
13218,8.05952360714
13219,0.0323319122807
13220,1.42245592308
13221,5.57223742456
13222,4.66751071053
13223,
13224,-2.300765
13225,9.44052208621
13226,16.8849836667
13227,1.60320385
13228,0.377460166667
13229,17.747682
13230,18.9113968
13231,
13232,3.48574845205
13233,3.19511342857
13234,1.53761725
13235,-1.59585825
13236,
13237,-0.471160666667
13238,-0.246058130435
13239,-1.14764721818
13240,10.2540182
13241,-0.302591068966
13242,
13243,-9.194892
13244,-0.331199238095
13245,0.383654571429
13246,5.6731915
13247,1.96208897674
13248,17.1467445
13249,2.50239075
13250,-12.1516935
13251,6.9155155
13252,0.10058537037
13253,5.124303
13254,3.09500582222
13255,9.6130588
13256,3.1703088
13257,19.14573025
13258,18.5125505217
13259,0.3369873
13260,20.320589
13261,
13262,-0.3988199
13263,
13264,18.767231
13265,2.277317
13266,-2.42490575
13267,-2.319356
13268,
13269,-1.44895729032
13270,5.46930298571
13271,19.5583178
13272,17.1750557647
13273,
13274,-1.07115291667
13275,11.9314208571
13276,18.6999101429
13277,
13278,5.16015671429
13279,
13280,16.7104902857
13281,0.3779603
13282,-1.16345495775
13283,7.15804655556
13284,3.62385157143
13285,2.080519
13286,6.27563379832
13287,-0.618188083333
13288,-1.16906178378
13289,18.3066725
13290,3.28965909412
13291,-1.09676397015
13292,7.36488514286
13293,8.92321871429
13294,-2.32624352941
13295,17.861072381
13296,-1.24955266667
13297,-1.4460975
13298,0.695435777778
13299,0.191138972973
13300,6.53998652113
13301,10.1209417805
13302,6.71664583516
13303,18.7699836667
13304,6.4060205
13305,15.6493231579
13306,5.19901529167
13307,-0.503659
13308,7.06284366392
13309,5.56739133333
13310,3.59174725
13311,-1.48456009091
13312,4.14797518421
13313,0.0
13314,-2.31724498551
13315,-1.84721030488
13316,-0.318087256039
13317,18.354407381
13318,4.16901840909
13319,1.16847102564
13320,16.8218858571
13321,13.2603442083
13322,-2.24983855556
13323,15.5617403077
13324,17.9572646667
13325,8.3620275
13326,-1.4910618
13327,18.4000330909
13328,-1.30293171429
13329,-1.85571948387
13330,9.77001802083
13331,-1.11567086957
13332,-6.21699096667
13333,-0.969411
13334,15.4113800733
13335,
13336,17.969042
13337,19.5603483704
13338,0.394188
13339,-2.56784313636
13340,4.84350014583
13341,16.8295944
13342,0.070751125
13343,15.5800866071
13344,-5.33328366667
13345,3.83669002395
13346,-3.5349895
13347,-2.00641624138
13348,-0.263082853659
13349,16.762939
13350,-0.276131384615
13351,
13352,-1.30322546154
13353,10.9921985714
13354,0.3769352
13355,4.83528834146
13356,-2.11378331765
13357,8.31297085366
13358,15.42327125
13359,-5.24836241758
13360,0.10183325
13361,18.8383301757
13362,4.81515259524
13363,-0.932392619718
13364,-4.57037135714
13365,11.4998288846
13366,18.396091625
13367,3.11200278472
13368,-1.233498
13369,-0.505102809524
13370,7.57696328571
13371,0.172105857143
13372,-2.287406
13373,-6.11647569231
13374,0.517300728814
13375,0.0
13376,-2.19041755263
13377,2.52734638235
13378,0.9380114
13379,-2.127715375
13380,9.62152746715
13381,10.5620380833
13382,15.6013015
13383,10.3942037447
13384,-2.20912335
13385,4.23576243944
13386,3.07530111111
13387,-1.9249085
13388,-1.98190013559
13389,17.4298506
13390,0.4823117
13391,-1.33282513208
13392,14.6504587297
13393,18.0191176667
13394,-2.203935
13395,-20.923902
13396,19.9978990909
13397,4.30957823529
13398,5.9342510241
13399,5.69876925
13400,5.879236875
13401,-1.72363604762
13402,-1.97307413158
13403,6.48930021053
13404,16.4592454
13405,4.42672786111
13406,1.0073837
13407,-0.935316675
13408,3.21339325
13409,-2.85409552083
13410,-1.90644490909
13411,0.621925563636
13412,7.75770828324
13413,-0.0730736206897
13414,3.01517116495
13415,10.6270127857
13416,
13417,7.69168925676
13418,-2.31157322222
13419,-1.06444371154
13420,-0.736236823529
13421,
13422,-1.00103428571
13423,14.7018537742
13424,19.442609
13425,7.52907493056
13426,-3.9898278
13427,4.04344788235
13428,17.96286525
13429,2.90177648148
13430,-1.28945815152
13431,5.51175858333
13432,-0.181895194444
13433,18.6170825
13434,-1.9718125
13435,-2.05267144444
13436,-1.59365825
13437,0.129400555556
13438,16.943798
13439,6.21215290909
13440,4.0259039916
13441,3.70734330769
13442,16.648367
13443,-3.59633885714
13444,-1.826848
13445,-2.6491075
13446,
13447,
13448,5.2177502
13449,0.460158947368
13450,-2.367319625
13451,8.65671966667
13452,17.143972625
13453,-0.711668545455
13454,-1.24783064286
13455,-2.1782168
13456,4.2151825
13457,6.07389568399
13458,1.68209223529
13459,5.83107925
13460,13.8980831818
13461,-2.18601425
13462,2.20068281553
13463,2.02391573333
13464,2.16774386364
13465,-3.0073
13466,-0.69962225
13467,-2.53073875
13468,8.50425643478
13469,-3.2212314
13470,-2.99706128571
13471,-4.20483844444
13472,-0.336070133333
13473,3.514365
13474,17.3789589091
13475,18.55799775
13476,-1.36474455556
13477,-0.497665
13478,-13.303399
13479,8.98316066667
13480,4.20910572727
13481,-1.98506033333
13482,
13483,-2.3041234
13484,9.2696994
13485,-2.302585
13486,
13487,3.43773213333
13488,0.1104514
13489,7.94311035106
13490,17.657483
13491,-1.11701842857
13492,6.1586388
13493,11.9797042941
13494,-0.000757
13495,11.7091441
13496,0.167671531915
13497,3.46369170238
13498,4.72410453571
13499,7.68059183333
13500,
13501,-3.6123133125
13502,2.15698607143
13503,1.79543264
13504,8.53750907368
13505,2.45239365625
13506,11.9583528333
13507,19.7625875055
13508,0.00569387234043
13509,17.234771
13510,4.66022836364
13511,-0.217067568182
13512,-0.179608422222
13513,-9.564112
13514,1.91443894118
13515,-2.5384010625
13516,-2.4840565
13517,19.2065999333
13518,-0.694831083333
13519,-1.77032038462
13520,-0.120111
13521,6.0413738125
13522,9.922712
13523,-0.924408826087
13524,-0.855007285714
13525,4.85584419231
13526,-0.659673333333
13527,17.90303
13528,7.3763065419
13529,-7.06276305405
13530,-5.68102413043
13531,-3.54437883333
13532,18.9363659524
13533,6.42840115271
