id,last_rest_repay_money_avg
9846,-0.7070618
9847,1.29568646429
9848,-1.69333937778
9849,0.791583541667
9850,0.632685092135
9851,0.718733791667
9852,1.98557386207
9853,0.534193444444
9854,2.31986692857
9855,0.85293503125
9856,1.98438170588
9857,-0.02341371875
9858,3.00646447059
9859,-0.00419288888889
9860,-2.54906488235
9861,-2.05047507692
9862,0.0517257605634
9863,-0.00678380952381
9864,-5.76774914286
9865,0.5905972
9866,-2.14361163043
9867,0.0796943
9868,0.0
9869,0.0
9870,-4.0000000002e-05
9871,-3.18726020828
9872,0.775170769231
9873,0.378930588235
9874,2.0070675
9875,0.062232027027
9876,-0.583690333333
9877,0.0
9878,-1.74751937255
9879,-11.1424245
9880,0.636684296804
9881,-0.675854528455
9882,0.0432259565217
9883,2.29479455224
9884,0.149125190476
9885,-0.0125439
9886,0.0
9887,3.46518531579
9888,0.450020346154
9889,1.54928083857
9890,1.12622695
9891,0.270982570093
9892,0.0350726666667
9893,0.3584122
9894,7.875168
9895,0.463768147059
9896,
9897,-0.97785764
9898,-17.33620625
9899,0.8513755
9900,
9901,4.08212723333
9902,-2.62137442857
9903,
9904,-0.0259171891892
9905,0.0
9906,-4.73200304196
9907,2.08241119355
9908,0.328778105263
9909,-0.0244805
9910,-1.970606
9911,-0.246824583333
9912,1.66077027273
9913,1.2606575
9914,-0.352245
9915,0.142021875
9916,
9917,0.115617368421
9918,0.787744
9919,2.55312075
9920,-5.50726192308
9921,0.0250350588235
9922,0.167076833333
9923,0.245492785714
9924,-0.613406411765
9925,0.0
9926,0.0356766666667
9927,-0.000681499999999
9928,1.1716340099
9929,0.0335020684932
9930,
9931,0.589906563636
9932,1.28549556522
9933,-0.828958340426
9934,0.48340388
9935,4.38785716667
9936,-2.65009325
9937,-0.0241967894737
9938,-0.111370833333
9939,-8.040015
9940,-1.04249486957
9941,-18.256472
9942,1.16260834615
9943,
9944,-4.714061875
9945,-2.01223759091
9946,-0.006288
9947,0.567582
9948,-0.0431771111111
9949,
9950,-0.123355
9951,1.440049
9952,0.0
9953,0.0
9954,-11.3222152667
9955,-0.0518398888889
9956,-0.735662375
9957,0.0
9958,-26.034191
9959,-0.688048142857
9960,0.0
9961,
9962,0.0
9963,0.633447024631
9964,0.0
9965,1.264119875
9966,2.03434484444
9967,0.453881
9968,0.102166615385
9969,-1.01698542857
9970,1.08588922449
9971,-0.047333
9972,-4.52120775
9973,2.73876236364
9974,-1.87158783333
9975,-0.2986828
9976,0.960310810345
9977,1.03974533333
9978,
9979,-3.45224486631
9980,1.04345941667
9981,0.228869699317
9982,-0.613038035714
9983,-0.167905485294
9984,1.27661147619
9985,3.37303341228
9986,
9987,-7.6544956
9988,1.89686
9989,-2.6682735
9990,0.0606182916667
9991,-0.304812409091
9992,3.1745811
9993,7.25778738095
9994,-0.573256122995
9995,0.0546632051282
9996,0.287299142857
9997,1.761846
9998,4.74979350893
9999,-9.5292155
10000,-0.3996405
10001,-0.589601
10002,2.08051536709
10003,4.47593589796
10004,1.0838195618
10005,2.00234394444
10006,0.0
10007,0.857781038462
10008,-1.2809077875
10009,15.4918934
10010,0.0
10011,1.45067658333
10012,2.7304986
10013,-1.29727884615
10014,1.38530714286
10015,0.0675884583333
10016,-0.000117999999997
10017,1.03722383333
10018,0.467593780488
10019,0.0
10020,6.3710093871
10021,1.44147142857
10022,1.12113003704
10023,1.97385811538
10024,0.0
10025,15.89252875
10026,-0.006803
10027,1.42842742254
10028,
10029,0.182112625
10030,0.227783458333
10031,-0.4704455
10032,1.49409405556
10033,-0.00319
10034,0.0
10035,
10036,0.792453634615
10037,-2.77701634483
10038,4.20724113636
10039,-4.06415054348
10040,-0.283402327869
10041,-6.2347485
10042,1.54465411628
10043,-0.0101015555556
10044,6.57688475
10045,0.779846370787
10046,2.861384
10047,
10048,-0.0231008378378
10049,0.0
10050,0.0
10051,-0.00569733333333
10052,-17.6573495
10053,1.41323214286
10054,2.1982988
10055,2.434722625
10056,1.8309505
10057,0.0
10058,0.199490625
10059,0.0
10060,-26.811585875
10061,
10062,-0.933288147059
10063,4.0675119697
10064,0.0
10065,1.60512940909
10066,0.0
10067,-2.24856771739
10068,8.2610895
10069,
10070,1.1606204
10071,4.31922620652
10072,0.0
10073,0.0763804782609
10074,3.10123391667
10075,1.69373683333
10076,0.0
10077,1.40516717647
10078,-0.0179803673469
10079,2.77910905
10080,0.9513683
10081,-1.85580302222
10082,-0.0238065
10083,3.50441511538
10084,-0.875473771084
10085,0.0139727142857
10086,-0.635760944444
10087,0.812566064516
10088,0.324619957447
10089,4.91821744958
10090,-2.21419368269
10091,-1.34979495951
10092,2.3559145
10093,-2.02483809091
10094,1.27249631164
10095,1.86922138235
10096,1.35904411765
10097,-4.31576570213
10098,-1.14381683871
10099,2.11201100617
10100,-0.422589336538
10101,-0.143204521277
10102,2.23907885714
10103,0.0227916666667
10104,-0.2735435
10105,
10106,-0.227024733333
10107,-2.59637333333
10108,0.500693402778
10109,0.0384126153846
10110,-0.397304307692
10111,1.23122142754
10112,-0.610373291667
10113,0.903134581081
10114,-0.212305178571
10115,-0.0426353535354
10116,0.238137885714
10117,-0.946165777778
10118,2.06326526667
10119,-0.81686748
10120,0.477448102564
10121,0.0
10122,-0.2143175
10123,
10124,-0.433844258065
10125,1.03262756604
10126,3.47596786957
10127,0.0
10128,
10129,2.22273826
10130,0.498341642857
10131,1.3503486
10132,0.233845752294
10133,1.13922928
10134,0.5308097
10135,-0.0237137142857
10136,-2.16092874286
10137,1.49121028253
10138,-0.599342362416
10139,0.0
10140,-0.1042588
10141,0.898643702703
10142,19.540334
10143,0.581755857143
10144,0.180608416667
10145,0.567702021898
10146,1.99624228261
10147,0.0
10148,0.0
10149,17.4193407463
10150,2.08266266912
10151,-1.05530562766
10152,-1.0428765
10153,0.444456933333
10154,-2.56282166667
10155,-4.28286319355
10156,0.9514389
10157,1.0902747027
10158,1.70252133333
10159,-4.02555066667
10160,0.5716488
10161,-3.6811631875
10162,-0.0664201111111
10163,
10164,-31.672005
10165,2.14987
10166,1.607909
10167,1.52722555172
10168,1.3124174
10169,-7.130645
10170,2.89468578409
10171,0.184853
10172,-0.314738365517
10173,0.5101775
10174,
10175,0.909231166667
10176,-0.299209394422
10177,-19.05498
10178,0.327424142857
10179,0.0
10180,-0.851590878788
10181,
10182,0.0
10183,-0.815275824561
10184,-0.0137796666667
10185,-0.000685999999998
10186,-1.16561534426
10187,
10188,3.04755531776
10189,0.256348294118
10190,-3.339084125
10191,3.41407846667
10192,-0.052512375
10193,-0.0337036296296
10194,-5.100838125
10195,0.909336224138
10196,5.49770961538
10197,-2.1783624
10198,-1.51158995455
10199,-0.919728083333
10200,1.63572798
10201,1.58193870833
10202,-3.17674133333
10203,0.0
10204,-1.64554810256
10205,1.49167134286
10206,-0.904614271186
10207,0.0
10208,-0.628356878788
10209,1.7573772
10210,9.31004376471
10211,0.0
10212,-1.75845790625
10213,0.138934666667
10214,
10215,11.0078034286
10216,0.19378875
10217,0.0
10218,
10219,-1.7363447
10220,
10221,3.80058133333
10222,
10223,6.345081
10224,1.55062271429
10225,-1.73159783333
10226,0.0321927777778
10227,-1.93051318182
10228,-2.5414415
10229,1.67245823529
10230,-3.53050222222
10231,3.11993759091
10232,0.965730685185
10233,4.27137225
10234,2.60927491304
10235,-1.22539605263
10236,-3.413787025
10237,3.77582402857
10238,0.173141285714
10239,1.629056
10240,-5.78028016667
10241,1.1620898
10242,-5.45289933333
10243,
10244,6.81992267742
10245,-0.54237634
10246,0.0
10247,1.25328084091
10248,-1.45808981818
10249,2.38264375
10250,0.239214576271
10251,7.5848023
10252,1.53914
10253,
10254,-3.13535187119
10255,6.01360667391
10256,0.0
10257,-1.48195790909
10258,-5.31649994444
10259,
10260,-0.157364901099
10261,2.70533942857
10262,-2.68001942857
10263,1.09748504762
10264,-0.0083705625
10265,-0.564589
10266,-3.81159040909
10267,0.0
10268,-1.89920957143
10269,0.135291235294
10270,
10271,14.221834
10272,-2.754116125
10273,7.3679138
10274,0.918861413793
10275,
10276,-0.180097
10277,13.318769
10278,-0.0395908333333
10279,2.88633770588
10280,0.7489994
10281,1.89907651613
10282,-0.001912
10283,0.0
10284,1.684805125
10285,-0.359925285714
10286,-0.914538722222
10287,0.0
10288,0.515271666667
10289,1.00660462791
10290,0.0
10291,-0.000320428571429
10292,0.0660547058824
10293,0.0
10294,1.66892890909
10295,-0.533808285714
10296,0.0
10297,0.486402789474
10298,1.66849286567
10299,0.0
10300,-0.0423766
10301,
10302,-2.51154019048
10303,0.0
10304,2.89692518182
10305,7.95504855556
10306,-0.373593636872
10307,
10308,-0.981860579545
10309,0.0
10310,0.842864315789
10311,-11.9438624167
10312,0.152240523077
10313,-0.926849277778
10314,3.40048661111
10315,-0.334398210526
10316,1.69536133333
10317,-0.350403076923
10318,0.0525903333333
10319,-10.192306614
10320,0.0
10321,5.4948846
10322,-0.00403633333333
10323,-10.0876835
10324,-0.472353245614
10325,0.970998694444
10326,0.0
10327,-1.80535075
10328,4.85471323529
10329,-2.12382447222
10330,-0.880414133333
10331,3.2966308125
10332,-3.64473106186
10333,0.0
10334,0.0902391707317
10335,4.48761415873
10336,2.2232955
10337,1.31650534375
10338,0.1342916
10339,1.7838138
10340,0.0
10341,-1.7632908375
10342,-2.066171
10343,1.77714538095
10344,0.174031141176
10345,-0.929751128571
10346,1.3162566875
10347,0.471487
10348,0.0
10349,0.088034
10350,0.00668010144928
10351,3.49752035294
10352,-0.123083730337
10353,-0.14386503125
10354,0.0
10355,-5.303629
10356,0.0
10357,0.1768055
10358,8.18084
10359,0.304897530303
10360,0.986407854167
10361,0.237383083333
10362,0.0
10363,
10364,0.816595756757
10365,1.5329277
10366,-0.21286
10367,-1.66984869231
10368,1.55693342857
10369,1.10446227273
10370,0.103212
10371,0.219963426573
10372,0.0
10373,0.357542272727
10374,-2.18395255556
10375,-0.255063666667
10376,4.2832046
10377,-4.18792533333
10378,-0.381851461538
10379,1.01010452308
10380,0.6612125
10381,
10382,-0.253621163636
10383,-2.13165286667
10384,-0.954401791667
10385,-2.73782886275
10386,2.35587615385
10387,-16.059248
10388,0.797908893023
10389,0.0
10390,
10391,4.97426781439
10392,0.837724989247
10393,-6.33527333333
10394,0.679031903846
10395,6.2306901
10396,2.1267061
10397,0.595759
10398,-0.0168057
10399,-0.211944121622
10400,1.54192170909
10401,0.361918083333
10402,0.773687
10403,0.00669980434783
10404,3.66614276
10405,-1.40272123188
10406,8.961701
10407,2.95921717647
10408,-4.99211658824
10409,0.221323
10410,0.893034645161
10411,-15.512161619
10412,
10413,-4.16948066667
10414,0.431245724138
10415,-0.00432204424779
10416,-0.0002111
10417,-0.573625492754
10418,2.27601633333
10419,
10420,-1.10916773913
10421,1.2823814
10422,
10423,2.08553690476
10424,-6.70963269123
10425,-0.0295817058824
10426,0.69432526506
10427,0.116157666667
10428,0.480025814815
10429,-3.32343654545
10430,9.722967
10431,0.355941333333
10432,1.266555
10433,4.68738484211
10434,3.53277044444
10435,
10436,0.0
10437,0.7063255
10438,1.4333906125
10439,0.81579475
10440,-0.914318571429
10441,1.68111244444
10442,0.10398126087
10443,0.890065684211
10444,
10445,2.99150603333
10446,1.18874142857
10447,-0.0060005
10448,-0.981465478873
10449,1.81766480769
10450,-0.076212
10451,0.968587444444
10452,-6.56302833333
10453,
10454,3.67901443478
10455,2.4027848882
10456,
10457,-0.099809
10458,0.212936571429
10459,-5.3002069
10460,0.0
10461,0.0
10462,1.45921942857
10463,-1.52641325
10464,0.0
10465,0.872206904348
10466,0.853013454545
10467,7.46653886111
10468,-1.18238381818
10469,-1.9471535625
10470,-0.00950375
10471,-4.23495091304
10472,
10473,
10474,-0.0411844642857
10475,2.21321764789
10476,0.215489714286
10477,-1.70628552174
10478,-0.717561142857
10479,-0.00647608695652
10480,-0.074477
10481,-0.002839
10482,0.0771743333333
10483,
10484,-7.230103
10485,-7.65285266667
10486,2.14779036
10487,-0.0753835454545
10488,-1.640877
10489,-0.0145493333333
10490,1.65367379167
10491,0.598915585227
10492,0.0
10493,-0.9017375625
10494,0.621892684211
10495,-18.361833
10496,
10497,2.4078091
10498,-0.873396816993
10499,-0.0046744
10500,0.0
10501,
10502,-3.527454025
10503,4.94613990102
10504,-0.129923263158
10505,0.382533
10506,-1.8449365
10507,-0.494187882353
10508,-0.744869727273
10509,-0.216366343434
10510,1.21124562319
10511,-0.370333888889
10512,
10513,-0.0151021875
10514,0.0
10515,1.07165412766
10516,0.540721947368
10517,0.146488833333
10518,0.908057714286
10519,0.0
10520,1.90401557895
10521,1.20815689796
10522,-1.7235453
10523,0.845582444444
10524,0.0
10525,-0.425538697674
10526,0.830199
10527,16.197611
10528,0.100659222222
10529,0.0
10530,-0.403858746154
10531,
10532,0.813508620253
10533,-5.15135531111
10534,0.0
10535,
10536,-1.58923876562
10537,0.4518846
10538,1.58779476923
10539,-12.5330378571
10540,6.65783175
10541,
10542,0.0
10543,7.79178926316
10544,0.937055484694
10545,0.88205744
10546,1.30921210541
10547,-1.12875605882
10548,-5.34175033333
10549,-2.77701147222
10550,-1.48101173469
10551,
10552,-0.191507692308
10553,-1.08933541667
10554,1.58285955556
10555,-0.862029967213
10556,3.46992074324
10557,6.51310352174
10558,-1.11206561224
10559,0.461802161616
10560,-2.09893980769
10561,0.470596521739
10562,1.39608545455
10563,-0.562547172414
10564,0.0109179444444
10565,-0.800369153846
10566,0.624731411765
10567,-8.99419902353
10568,-0.0089133125
10569,0.0233514468085
10570,0.186779661202
10571,-1.11145272222
10572,-1.31524610714
10573,-1.041550712
10574,0.165679103448
10575,-9.8066377
10576,1.49951766102
10577,0.101376434211
10578,1.61451558333
10579,
10580,0.987625323529
10581,-4.851438
10582,-1.21978172727
10583,0.0
10584,1.43856674468
10585,0.471314980769
10586,0.308756431373
10587,2.156211
10588,-12.2758261667
10589,0.307118567568
10590,-0.3030486
10591,
10592,2.71056501747
10593,0.617572666667
10594,0.195754033333
10595,
10596,-0.622952
10597,
10598,-4.89714811538
10599,3.14181778571
10600,-2.52168548
10601,0.0
10602,-0.127073604651
10603,0.494272266332
10604,2.39591328571
10605,0.0
10606,0.0
10607,0.923085
10608,-0.694307111111
10609,0.0
10610,-2.52011207692
10611,21.213719
10612,3.658753875
10613,5.72226409524
10614,1.22417370588
10615,0.743347367769
10616,-0.228591666667
10617,3.90748780769
10618,0.589650636364
10619,2.63095366667
10620,-0.675341555556
10621,1.73808914286
10622,0.136159915254
10623,-0.0621644615385
10624,3.14988184615
10625,0.469245818182
10626,-0.307944378049
10627,0.0021215
10628,1.24723957037
10629,-0.0407173809524
10630,-2.47005229851
10631,-0.465639424242
10632,-0.343776560976
10633,5.30432754167
10634,
10635,-0.456734846154
10636,0.541806
10637,-0.884743785714
10638,1.52413945495
10639,
10640,3.34994167257
10641,-0.809378692308
10642,0.0562727040816
10643,0.71033575
10644,1.52978144444
10645,1.32372539535
10646,
10647,-2.21795213333
10648,-1.94777884615
10649,0.0
10650,0.43914852381
10651,7.31760641667
10652,2.011832
10653,1.99026566667
10654,0.0
10655,
10656,-4.62535875
10657,0.0913150666667
10658,1.19274344444
10659,4.74838490909
10660,
10661,0.62957948
10662,-0.384303045455
10663,0.0723303076923
10664,0.793069888889
10665,
10666,8.324563375
10667,-0.3844399
10668,0.3799235
10669,0.0
10670,0.0
10671,2.733840875
10672,3.18442541667
10673,10.4939439726
10674,0.0
10675,-0.0622023846154
10676,-0.787791325581
10677,2.47985269697
10678,1.65807234091
10679,1.28132715789
10680,
10681,-0.458159244898
10682,
10683,-0.0067325
10684,2.96373825
10685,-1.2479668
10686,0.0
10687,-0.366494827586
10688,0.813844736842
10689,0.59104173913
10690,19.986283
10691,
10692,-1.29681611111
10693,-28.2747406364
10694,-15.6902
10695,0.0
10696,3.02899335714
10697,-2.69526472222
10698,0.0
10699,5.81415657895
10700,0.874965770833
10701,1.16708
10702,0.722742424658
10703,3.13380091667
10704,0.3011864375
10705,2.02309786667
10706,0.924405342857
10707,-9.08621
10708,-1.52976205882
10709,-0.468919232558
10710,-4.60518794118
10711,-19.05498
10712,0.793802310345
10713,-6.84556677778
10714,0.0428243333333
10715,4.871129125
10716,0.196403235294
10717,-0.195186
10718,0.325535846154
10719,0.503466888889
10720,0.900811574074
10721,2.4576095625
10722,0.879560824176
10723,-0.0201688235294
10724,
10725,-2.75188380769
10726,1.67006455
10727,0.0
10728,0.147990866667
10729,3.54205711111
10730,1.73905152174
10731,0.351597857143
10732,-0.366370233831
10733,-1.3991268254
10734,-2.58233106667
10735,1.53489189308
10736,0.188936344828
10737,0.999861963636
10738,-0.304176
10739,1.32309263636
10740,0.4662198125
10741,-11.0701580469
10742,-0.2771
10743,10.36835175
10744,-2.27146192683
10745,-2.14476
10746,0.0
10747,1.534151
10748,
10749,0.369939444444
10750,0.5943618
10751,0.535079684211
10752,0.490567
10753,0.915468
10754,-0.010029
10755,-0.0188113333333
10756,1.21821026531
10757,0.145932074713
10758,0.169060355556
10759,
10760,0.0
10761,-0.355057
10762,1.21408121839
10763,-11.9406338333
10764,0.0
10765,0.346540448276
10766,-0.000103999999999
10767,-0.302069879747
10768,-0.2624365
10769,2.30756540351
10770,
10771,0.0
10772,-0.857911421053
10773,-1.04618223656
10774,1.41928742105
10775,
10776,-1.98988233333
10777,0.360967758621
10778,1.29813689655
10779,0.7256004
10780,0.0
10781,-1.31128699585
10782,-15.3818011739
10783,0.974772
10784,
10785,
10786,0.0
10787,0.706363232143
10788,-0.268559
10789,
10790,-0.0925794545455
10791,
10792,0.0722897619048
10793,-1.49871503061
10794,0.382228928571
10795,0.799247083333
10796,-0.0113636
10797,
10798,-0.0504622363636
10799,1.28764133333
10800,4.46785575
10801,1.1552765625
10802,-0.747507962963
10803,
10804,-0.490213207965
10805,-0.1027344
10806,0.4114806
10807,
10808,-0.00845553571429
10809,0.0188352941176
10810,0.176682852941
10811,0.105888652174
10812,
10813,-3.0740416
10814,-4.4171715
10815,-1.54236509091
10816,0.0
10817,-0.0165363333333
10818,2.250223
10819,2.23115867143
10820,0.2223496
10821,0.0
10822,0.000854571428571
10823,-2.96156284615
10824,-1.0572628
10825,0.0
10826,-1.30971778947
10827,1.5900179
10828,
10829,-0.277835461538
10830,0.0799091666667
10831,-0.953591111111
10832,
10833,-2.02919042857
10834,-0.037064
10835,-16.1230671935
10836,3.2295137381
10837,-0.944147619048
10838,1.1933741
10839,2.16136401563
10840,-1.88194533333
10841,
10842,0.5351991875
10843,0.00979530927835
10844,-2.91485528571
10845,4.1411217234
10846,-0.3224665
10847,-10.9983250952
10848,2.55733317949
10849,-1.35565220482
10850,-0.00268407692308
10851,-1.98708855556
10852,-0.416059888889
10853,1.88317463158
10854,0.0
10855,-20.8478943
10856,5.49164675
10857,-1.41011534783
10858,0.933680150943
10859,-19.708117
10860,0.4889904
10861,0.0849853333333
10862,-1.2739969
10863,-17.33461
10864,0.0
10865,-0.360161135135
10866,3.0079689375
10867,1.55104028571
10868,0.0
10869,-0.31010575
10870,-10.4598375
10871,-4.62014772727
10872,-0.553583627119
10873,0.6812885
10874,0.0
10875,1.6935222
10876,1.02515816
10877,0.1138848
10878,-1.30868837778
10879,0.200847
10880,-0.368448
10881,-9.23902431579
10882,
10883,-0.201856
10884,1.09054514286
10885,1.8891394
10886,-7.87191474194
10887,-8.94489575
10888,0.160490043478
10889,1.24278
10890,0.909515303191
10891,
10892,-0.181188803571
10893,-0.0026688974359
10894,-0.146375238095
10895,
10896,2.29441298529
10897,-0.473443583333
10898,
10899,0.507567482759
10900,7.00127866667
10901,1.4260695
10902,
10903,
10904,-0.115582125
10905,-0.0910097894737
10906,-0.47255725
10907,1.71807219672
10908,
10909,-0.4805455
10910,-0.0820903333333
10911,-0.0373045
10912,-0.7465657
10913,2.28160744444
10914,3.99475264706
10915,0.0
10916,-0.523520305882
10917,1.22541764976
10918,-0.810260583333
10919,1.38032394737
10920,2.3310414
10921,3.8387255
10922,0.0529201891892
10923,1.08253113636
10924,0.0
10925,-8.77381792308
10926,-0.35341852381
10927,-1.5653061875
10928,-2.80606657895
10929,0.318132597015
10930,0.409425607143
10931,1.53461710638
10932,-2.86100212
10933,
10934,0.213800115385
10935,-0.582100676471
10936,-2.68638466667
10937,0.0
10938,0.319304403226
10939,-0.00167468181818
10940,0.90739244898
10941,1.57463011765
10942,-0.2119175
10943,0.851954428571
10944,-8.52548484314
10945,-0.00199425443787
10946,0.644155722222
10947,1.7396432
10948,-1.00639233824
10949,1.91045685714
10950,3.05517603448
10951,-3.4018762
10952,-1.65193305714
10953,1.28046813043
10954,
10955,-1.77847003971
10956,-0.0833667419355
10957,-0.495350489583
10958,-0.330285182927
10959,0.565915
10960,-12.9054413125
10961,-0.0433366538462
10962,0.0
10963,-0.00332626666667
10964,-0.42841507732
10965,0.0
10966,-0.317933796296
10967,2.58443477215
10968,0.0
10969,0.0
10970,0.372671833333
10971,2.749286
10972,0.452878857143
10973,-0.852772230769
10974,0.3873655
10975,-0.0066865
10976,-1.55032488889
10977,
10978,2.19876
10979,0.0187397857143
10980,-0.0067126
10981,1.9932892549
10982,0.0
10983,
10984,-0.0635386034483
10985,0.0
10986,0.134659615385
10987,-3.04171016667
10988,3.00225115
10989,-0.0037435
10990,-0.548902482759
10991,-0.0174766764706
10992,0.0151100136364
10993,0.972222653846
10994,0.698161494253
10995,5.99334424324
10996,-0.011344
10997,-3.11081679245
10998,0.278315857143
10999,2.944137
11000,-1.81222938983
11001,1.268256
11002,1.002531
11003,0.7556096
11004,
11005,
11006,-0.106284787879
11007,0.682530954248
11008,-8.40441242105
11009,0.271876535714
11010,-0.484844863636
11011,-5.368926
11012,-2.03364176
11013,-2.28685915942
11014,-1.21100578226
11015,2.46185142857
11016,0.0
11017,0.0
11018,-3.01399363636
11019,-0.106107125
11020,1.43028438889
11021,-2.81925664706
11022,
11023,0.0
11024,0.0554829215686
11025,0.0
11026,1.25078369444
11027,1.01204966667
11028,0.155824775
11029,
11030,
11031,-0.0073174
11032,0.681764884615
11033,
11034,2.453776625
11035,-0.000890666666667
11036,0.117806285714
11037,0.0859980714286
11038,0.909172398148
11039,-2.93784204545
11040,2.65387075472
11041,-1.301791875
11042,0.0
11043,0.0
11044,-4.22499143478
11045,0.0
11046,2.95042761905
11047,0.0
11048,0.0
11049,8.35334427273
11050,0.331388385321
11051,
11052,-0.832143068966
11053,-7.6207404
11054,-1.44777676923
11055,-0.903119275
11056,1.22657621739
11057,0.0
11058,0.0
11059,0.0
11060,-4.50467916667
11061,1.795463
11062,-3.76180129091
11063,0.86167125
11064,0.0
11065,10.0954985
11066,-13.736461
11067,-0.00990047368421
11068,3.23830266667
11069,4.12940230769
11070,1.832642
11071,-1.65671294928
11072,-6.8739582
11073,-0.0658636875
11074,-1.92003968807
11075,-0.000480115384616
11076,0.140789732143
11077,2.47003102128
11078,-0.485565202703
11079,0.0
11080,0.244894714286
11081,-0.0274124412607
11082,-4.53177233333
11083,1.38202735
11084,0.239906125
11085,-4.6695830625
11086,21.158582
11087,1.323274
11088,0.0
11089,
11090,0.0800994796512
11091,1.64981589744
11092,-0.00252252380952
11093,-0.030021375
11094,0.853036682927
11095,0.0
11096,2.118128
11097,
11098,-0.351824
11099,2.16068394118
11100,
11101,0.0
11102,-1.96732166667
11103,1.2278272
11104,-2.3881024375
11105,
11106,1.08815577778
11107,-0.00927364705882
11108,
11109,-3.24683669231
11110,1.558941125
11111,0.0
11112,0.0
11113,
11114,0.0
11115,-0.462163
11116,1.48450619355
11117,-0.404288
11118,7.1839315
11119,
11120,-2.9268555
11121,0.0
11122,-5.31173075
11123,-5.13359042105
11124,0.9306175
11125,-0.001421
11126,1.88334406
11127,
11128,0.473252125
11129,1.63920987234
11130,-43.166753
11131,0.88582512
11132,-0.264035949367
11133,0.337902527273
11134,-0.222268048077
11135,0.557381017045
11136,-1.34163698795
11137,-0.855196127119
11138,7.7147924
11139,-0.256986647059
11140,-23.5243495556
11141,1.403674
11142,0.253733571429
11143,1.55358544275
11144,-1.18337147368
11145,0.298496906667
11146,-4.04138277273
11147,-1.34266669444
11148,0.369100581818
11149,-0.86931882659
11150,-1.12501785379
11151,-2.91135742857
11152,0.0
11153,0.0383092173913
11154,0.0535669714286
11155,-0.888965447222
11156,1.55196425743
11157,-0.822764
11158,0.221640898551
11159,2.53054084375
11160,0.539606952381
11161,2.45555011667
11162,3.82888907207
11163,4.18595457143
11164,1.91207396226
11165,-0.463314
11166,0.758223607143
11167,0.23932538
11168,-1.20829962376
11169,
11170,0.884272
11171,1.47016583784
11172,-9.66095116667
11173,0.0
11174,-0.00677966666667
11175,-0.0180844035088
11176,0.2023975
11177,2.15596843373
11178,0.191279755556
11179,0.478205033898
11180,0.259457948052
11181,0.317412827586
11182,-0.000173333333334
11183,0.71575916129
11184,1.72516788235
11185,0.797867918919
11186,0.0
11187,3.13550987179
11188,-5.01777929787
11189,0.476353
11190,1.48960487037
11191,-0.0235742
11192,-1.45134243529
11193,-0.957748722222
11194,1.22033028
11195,-2.28413466667
11196,10.6256047358
11197,1.36272505556
11198,
11199,-1.03291202778
11200,0.0
11201,
11202,0.000342416666667
11203,1.40105654545
11204,8.09017523622
11205,1.05126285185
11206,
11207,-1.30803567416
11208,0.697906
11209,-1.89976657143
11210,2.1484258
11211,1.08943743478
11212,-6.71092218182
11213,0.102715706897
11214,0.78286676087
11215,2.93854869231
11216,2.01128337209
11217,1.77742293333
11218,0.0
11219,0.641475625
11220,1.45463329167
11221,1.518384875
11222,0.933746
11223,-0.0645158355556
11224,-20.371874875
11225,0.192581090909
11226,-3.01957888889
11227,
11228,0.0697481666667
11229,1.96366722222
11230,0.38549155
11231,1.21546977778
11232,0.2385169
11233,-0.259992533333
11234,-0.0225858995434
11235,0.7918675
11236,-0.932163356618
11237,-0.09214576
11238,
11239,1.38500001648
11240,
11241,-0.55909895
11242,-3.315592
11243,-0.1214992
11244,0.993023515152
11245,1.20899645238
11246,
11247,1.36803192063
11248,1.27399217647
11249,-0.0350125
11250,-6.35948833333
11251,-2.6734768125
11252,-0.879715705882
11253,-6.37266467391
11254,
11255,1.66445808671
11256,2.22194638095
11257,-6.03484210714
11258,0.311744333333
11259,0.50511975
11260,-1.05725941667
11261,-0.0230272
11262,1.20457851613
11263,0.268619555556
11264,-1.47955763218
11265,0.98862009589
11266,1.19759172727
11267,1.9795913
11268,2.13992147368
11269,-0.792426666667
11270,3.38386922222
11271,0.449800153846
11272,0.79063865625
11273,0.3629547
11274,
11275,-6.5307575
11276,1.92651915385
11277,-22.4898112
11278,3.08148218519
11279,0.0
11280,0.0
11281,
11282,-14.322545
11283,5.17615165217
11284,
11285,1.04785940206
11286,0.41931525
11287,-0.01230425
11288,0.1577564
11289,0.0
11290,1.18655376316
11291,0.0
11292,
11293,
11294,1.98155950735
11295,
11296,0.0
11297,0.197525955975
11298,-2.3746336
11299,0.104839611111
11300,
11301,2.85477155556
11302,1.07938483333
11303,0.0
11304,0.804831
11305,-3.83876966667
11306,0.861861457143
11307,4.26671629412
11308,-0.0975561290323
11309,-4.23533905882
11310,2.06939833333
11311,-6.47911692
11312,0.0106983478261
11313,5.949908875
11314,1.17208904444
11315,0.246130444444
11316,1.8785782
11317,-10.3044655625
11318,-2.5062426
11319,1.81066
11320,0.789224066667
11321,0.288290725
11322,
11323,-0.000177999999998
11324,0.0
11325,0.0
11326,-0.006995
11327,0.0
11328,0.0
11329,-0.4231515
11330,-2.07601082609
11331,0.9870755625
11332,1.02683463636
11333,-4.8780063
11334,8.950649875
11335,0.0
11336,5.4884032
11337,-0.135795666667
11338,0.133857066667
11339,0.429022
11340,0.737749735849
11341,2.75978114286
11342,1.81038884615
11343,0.247919666667
11344,8.02784897368
